v_ee_x, v_ee_y, v_ee_z
0.00716159, -0.300891, -0.0948974
0.00584344, -0.301166, -0.0951445
0.00398353, -0.301067, -0.0954326
0.00317881, -0.301832, -0.0953823
0.00376041, -0.30509, -0.0952769
0.00459923, -0.306712, -0.0944
0.00344437, -0.307557, -0.094642
0.00101791, -0.308322, -0.0955781
0.000369865, -0.310623, -0.0957744
0.00173248, -0.313393, -0.0949653
0.00265677, -0.314834, -0.0939834
0.0021083, -0.315883, -0.0937664
0.00165841, -0.31734, -0.093618
0.00154491, -0.319445, -0.0934908
0.000981503, -0.321653, -0.0936403
-0.000211403, -0.321869, -0.0935686
-0.00116324, -0.322792, -0.0936841
-0.000941446, -0.324555, -0.0931357
-0.000612667, -0.325472, -0.0922801
-0.00186213, -0.325967, -0.0924563
-0.00382585, -0.3265, -0.0928818
-0.00409377, -0.328597, -0.0927255
-0.00211221, -0.330428, -0.0911076
-0.00183549, -0.33105, -0.0903242
-0.00308423, -0.330433, -0.0900019
-0.00340629, -0.33093, -0.0893489
-0.00352631, -0.333634, -0.0895049
-0.00382399, -0.335652, -0.0892332
-0.00435517, -0.336554, -0.0889397
-0.00412927, -0.33843, -0.0884778
-0.00330795, -0.339287, -0.0871797
-0.00437536, -0.34012, -0.0873184
-0.00624604, -0.341702, -0.0879221
-0.00681785, -0.343546, -0.0876992
-0.0062644, -0.344197, -0.0867463
-0.00630704, -0.343171, -0.085537
-0.00699594, -0.343284, -0.0851286
-0.00706349, -0.344717, -0.0845844
-0.00699456, -0.347086, -0.0842822
-0.00795294, -0.347713, -0.0841078
-0.00912067, -0.347531, -0.0838412
-0.00983837, -0.348536, -0.083634
-0.00924649, -0.350549, -0.082822
-0.00781798, -0.352717, -0.0815241
-0.00826575, -0.355196, -0.0815408
-0.0095529, -0.356863, -0.0816253
-0.0104755, -0.356484, -0.0811502
-0.00922596, -0.355996, -0.0793605
-0.00807027, -0.357879, -0.0782275
-0.00822972, -0.360081, -0.0779794
-0.00897008, -0.359499, -0.0773301
-0.0101449, -0.358104, -0.0767911
-0.0106336, -0.359022, -0.0764096
-0.0108201, -0.361165, -0.0761166
-0.0105873, -0.36346, -0.0755499
-0.0105096, -0.364248, -0.0747711
-0.0105171, -0.362912, -0.0735588
-0.0114932, -0.362784, -0.0732694
-0.0126602, -0.365324, -0.0734748
-0.0124967, -0.368312, -0.0729828
-0.0121636, -0.369372, -0.072182
-0.0116405, -0.368946, -0.0707795
-0.0121253, -0.369174, -0.0702274
-0.0122602, -0.370179, -0.0695296
-0.0116871, -0.372382, -0.0686108
-0.0122381, -0.373853, -0.0683636
-0.0134694, -0.372781, -0.0679271
-0.0146539, -0.371748, -0.067553
-0.0150491, -0.372216, -0.0669231
-0.0147559, -0.375204, -0.0664586
-0.0137024, -0.376176, -0.0649677
-0.0141178, -0.374422, -0.0639248
-0.0151047, -0.373981, -0.0636798
-0.0155735, -0.375845, -0.0632167
-0.0147492, -0.378883, -0.06248
-0.0131178, -0.381248, -0.0609715
-0.013244, -0.381134, -0.0601801
-0.0140986, -0.379629, -0.0595533
-0.0148894, -0.379917, -0.0590997
-0.0137872, -0.383065, -0.0580795
-0.0142845, -0.384087, -0.0575515
-0.0155985, -0.382052, -0.0571297
-0.0167689, -0.381165, -0.0567463
-0.0161447, -0.382297, -0.0557105
-0.0160697, -0.385712, -0.055267
-0.0154717, -0.386938, -0.0540758
-0.0152911, -0.384605, -0.0526013
-0.0159547, -0.383216, -0.0520738
-0.0161842, -0.385632, -0.0516263
-0.0165489, -0.389297, -0.051361
-0.0157653, -0.390438, -0.0502282
-0.0164996, -0.389498, -0.0496609
-0.0163015, -0.388268, -0.0485108
-0.016373, -0.390173, -0.0477895
-0.0158852, -0.393204, -0.0470526
-0.0164765, -0.392731, -0.0462468
-0.0169417, -0.390074, -0.0453394
-0.0170431, -0.389193, -0.0443871
-0.0173634, -0.392319, -0.0442134
-0.0171153, -0.394066, -0.0433424
-0.0185101, -0.393101, -0.0432126
-0.0186247, -0.391518, -0.0422024
-0.0194299, -0.392448, -0.0418248
-0.0184215, -0.395337, -0.0407025
-0.0176702, -0.397235, -0.0393526
-0.0169196, -0.39649, -0.0379749
-0.0173877, -0.394924, -0.0372024
-0.0184469, -0.395721, -0.0371679
-0.0180543, -0.397209, -0.0362433
-0.0183745, -0.397706, -0.0356195
-0.0184895, -0.396512, -0.03476
-0.019201, -0.395379, -0.0342888
-0.018258, -0.396684, -0.0328021
-0.0174904, -0.398693, -0.0316414
-0.0182088, -0.398529, -0.0312112
-0.0181358, -0.396978, -0.029988
-0.0177963, -0.397115, -0.029034
-0.0179334, -0.398142, -0.028504
-0.0175459, -0.400436, -0.0276008
-0.0176651, -0.401521, -0.0267601
-0.0188211, -0.40035, -0.0265833
-0.0188563, -0.39932, -0.0256632
-0.0184387, -0.400431, -0.0246239
-0.0190278, -0.401629, -0.0242553
-0.0193407, -0.401183, -0.0234574
-0.0182729, -0.399786, -0.0219635
-0.0187865, -0.399178, -0.0215812
-0.0196274, -0.401508, -0.0212947
-0.0186744, -0.402906, -0.0197592
-0.0178262, -0.402127, -0.0184844
-0.0182605, -0.400861, -0.0180004
-0.0181322, -0.400592, -0.0169685
-0.0171081, -0.403054, -0.0155493
-0.0174425, -0.405581, -0.015129
-0.0182941, -0.403549, -0.0148158
-0.0184332, -0.400244, -0.0140411
-0.0176925, -0.401586, -0.0130381
-0.0177608, -0.404276, -0.0123636
-0.0187493, -0.404521, -0.0120832
-0.0188409, -0.401088, -0.0111615
-0.0181469, -0.399572, -0.00993533
-0.0172569, -0.402515, -0.00873873
-0.0170694, -0.40544, -0.00781629
-0.0175287, -0.403436, -0.00730062
-0.0172957, -0.400599, -0.00642357
-0.0169404, -0.401604, -0.00540535
-0.0166892, -0.405644, -0.00440222
-0.0166718, -0.407548, -0.00347497
-0.0166928, -0.403739, -0.00286123
-0.016573, -0.400239, -0.00221209
-0.0163089, -0.402866, -0.00130706
-0.016282, -0.405875, -0.000422163
-0.0165228, -0.404503, 0.000143291
-0.0164319, -0.400672, 0.000861758
-0.0165233, -0.4006, 0.00164538
-0.0164737, -0.404304, 0.00271942
-0.0161986, -0.40573, 0.00391067
-0.0154527, -0.402702, 0.00489619
-0.0150391, -0.400207, 0.00561522
-0.0151782, -0.402364, 0.00627506
-0.0151052, -0.405519, 0.00732257
-0.0149034, -0.406163, 0.00820236
-0.0146728, -0.403184, 0.00887392
-0.0149994, -0.401059, 0.00930182
-0.0158704, -0.403063, 0.00985196
-0.0168023, -0.404339, 0.010568
-0.0179036, -0.402371, 0.0108133
-0.0191246, -0.40011, 0.0109958
-0.0203883, -0.399893, 0.0112353
-0.0216679, -0.401958, 0.0116839
-0.0230597, -0.403202, 0.0119999
-0.0241777, -0.401505, 0.0121495
-0.025482, -0.399762, 0.0121082
-0.0267955, -0.399633, 0.0122194
-0.0281099, -0.401573, 0.0126897
-0.0295317, -0.403583, 0.0130896
-0.0307294, -0.401982, 0.0131361
-0.0317911, -0.398316, 0.0129938
-0.0330252, -0.398914, 0.0132533
-0.0344602, -0.4012, 0.0136773
-0.0356981, -0.401185, 0.0139094
-0.0365753, -0.397879, 0.0139414
-0.0374458, -0.394973, 0.0140087
-0.0386288, -0.396913, 0.0145374
-0.0401472, -0.400104, 0.0150152
-0.0410775, -0.398211, 0.0152095
-0.0418636, -0.394471, 0.0151517
-0.0429826, -0.393718, 0.0153143
-0.0442516, -0.396206, 0.0159156
-0.0456892, -0.398652, 0.016416
-0.0465468, -0.396538, 0.0165983
-0.0473403, -0.392374, 0.0164994
-0.0484858, -0.39223, 0.0166842
-0.0499876, -0.394782, 0.0171402
-0.0511481, -0.394757, 0.0174025
-0.0517428, -0.391412, 0.0174804
-0.0515423, -0.388436, 0.0179267
-0.0498854, -0.389562, 0.019582
-0.0484325, -0.391665, 0.0208485
-0.0461135, -0.391095, 0.0221364
-0.043166, -0.38869, 0.0234861
-0.0402348, -0.38794, 0.0250917
-0.0379296, -0.388152, 0.0268252
-0.0363233, -0.389262, 0.0284759
-0.0347521, -0.389956, 0.0301543
-0.0325281, -0.389309, 0.031958
-0.0297932, -0.387196, 0.0337524
-0.0268476, -0.386146, 0.0356978
-0.025264, -0.387407, 0.0372844
-0.0242777, -0.388475, 0.0384579
-0.0222079, -0.386196, 0.0397231
-0.0206756, -0.383373, 0.0406237
-0.0205193, -0.38247, 0.0413597
-0.0194378, -0.384143, 0.043015
-0.0179591, -0.384808, 0.0445023
-0.0171132, -0.382302, 0.0451676
-0.0154005, -0.379768, 0.0463367
-0.0136713, -0.380199, 0.047907
-0.0127608, -0.382016, 0.0493772
-0.0111084, -0.381585, 0.051028
-0.011758, -0.381163, 0.0511886
-0.0111386, -0.380753, 0.0522747
-0.0101018, -0.379773, 0.0534069
-0.00985575, -0.378528, 0.0536833
-0.00928252, -0.378619, 0.0548678
-0.00965822, -0.377626, 0.0550278
-0.00894688, -0.377332, 0.0560743
-0.00830177, -0.375549, 0.0568267
-0.00764732, -0.373718, 0.0574831
-0.00732086, -0.373558, 0.0585043
-0.00749267, -0.373713, 0.0591445
-0.00630091, -0.373499, 0.0604925
-0.00546273, -0.371439, 0.0611782
-0.00466985, -0.369802, 0.0618869
-0.00492637, -0.369405, 0.0624678
-0.00561674, -0.37047, 0.0629956
-0.00621842, -0.369868, 0.0632774
-0.00526837, -0.369597, 0.0646168
-0.00471415, -0.369442, 0.065513
-0.00487704, -0.367734, 0.0657496
-0.00538081, -0.366408, 0.0659406
-0.00581861, -0.365768, 0.0663365
-0.00561974, -0.365752, 0.0671565
-0.00610905, -0.364571, 0.0673874
-0.00596281, -0.363509, 0.0678599
-0.00551276, -0.361132, 0.0683489
-0.00533691, -0.360136, 0.0689465
-0.00563553, -0.359628, 0.0695161
-0.00493312, -0.359381, 0.0705525
-0.00443929, -0.358253, 0.0711945
-0.00430134, -0.356478, 0.0715786
-0.0049169, -0.355154, 0.0716441
-0.00601917, -0.354945, 0.0717115
-0.00584852, -0.355158, 0.0725593
-0.00394046, -0.353333, 0.0739059
-0.00448632, -0.35238, 0.0740537
-0.00553, -0.352709, 0.0744267
-0.00656931, -0.353046, 0.0748113
-0.00644667, -0.35105, 0.0747955
-0.00561062, -0.348596, 0.075358
-0.00520169, -0.347106, 0.0758755
-0.00587318, -0.348107, 0.0764566
-0.00676944, -0.348311, 0.0768736
-0.00604925, -0.34511, 0.0770986
-0.00496837, -0.343209, 0.0779817
-0.00539394, -0.341543, 0.0778712
-0.00593233, -0.341793, 0.0785404
-0.006442, -0.340212, 0.078387
-0.00469499, -0.33901, 0.0797799
-0.00412096, -0.337568, 0.0803727
-0.00479711, -0.336486, 0.0801889
-0.00645338, -0.336917, 0.0804325
-0.00710101, -0.335056, 0.0800228
-0.00680725, -0.332873, 0.0803214
-0.0066161, -0.331521, 0.0807146
-0.00624523, -0.330671, 0.0813638
-0.00658606, -0.33015, 0.0817041
-0.00594821, -0.329783, 0.0827086
-0.00565564, -0.328889, 0.0832868
-0.00605847, -0.328042, 0.0834409
-0.00736075, -0.32776, 0.0833117
-0.00685747, -0.326418, 0.0837754
-0.00448481, -0.324258, 0.0852032
-0.00469237, -0.322723, 0.0851256
-0.00552298, -0.32127, 0.0850247
-0.00650352, -0.32088, 0.0851778
-0.0070345, -0.319747, 0.0850117
-0.00525372, -0.317056, 0.0859326
-0.00488854, -0.31598, 0.0863915
-0.00479511, -0.315229, 0.0869011
-0.00462033, -0.314272, 0.0872921
-0.00434421, -0.313245, 0.0878212
-0.00403094, -0.310642, 0.0878369
-0.00451803, -0.308489, 0.087495
-0.00427322, -0.308976, 0.0885377
-0.00307649, -0.308443, 0.0897707
-0.00305491, -0.306043, 0.0893482
-0.00353615, -0.304514, 0.0893878
-0.00466528, -0.303979, 0.0891232
-0.00475142, -0.302914, 0.0893561
-0.00449472, -0.302016, 0.0898408
-0.00419526, -0.300791, 0.090214
-0.0030668, -0.298193, 0.090658
-0.00227793, -0.297203, 0.091458
-0.00279702, -0.296562, 0.0914533
-0.00361376, -0.29528, 0.0912623
-0.00352094, -0.294135, 0.0915194
-0.000825128, -0.293338, 0.0935893
-0.000349815, -0.291639, 0.0937268
-0.00123786, -0.290009, 0.0932747
-0.00231367, -0.289139, 0.0930248
-0.00262004, -0.288465, 0.0930935
-0.000763625, -0.285513, 0.0938514
9.33708e-05, -0.283308, 0.0940798
0.00022393, -0.283259, 0.0948742
0.000777984, -0.282578, 0.0957318
0.00171605, -0.279401, 0.0955515
0.00106003, -0.277557, 0.0949682
0.000770271, -0.278119, 0.0958151
0.00190952, -0.278512, 0.0976058
0.00306276, -0.275325, 0.0974602
0.00313317, -0.271699, 0.0964543
0.00145388, -0.271596, 0.096084
0.000858502, -0.272183, 0.0966994
0.00211752, -0.270556, 0.0975603
0.00415036, -0.266855, 0.0977484
0.00577567, -0.264217, 0.0982065
0.00553007, -0.264275, 0.0989855
0.00364621, -0.264881, 0.0986463
0.00351217, -0.262876, 0.0982923
0.0064001, -0.259838, 0.0995255
0.00844562, -0.258292, 0.101154
0.00738029, -0.257906, 0.10061
0.00561094, -0.258024, 0.100192
0.00571798, -0.255837, 0.100119
0.00836683, -0.252258, 0.101101
0.00916959, -0.251002, 0.101742
0.00906721, -0.251369, 0.102486
0.00973254, -0.250399, 0.103371
0.0107053, -0.247091, 0.103082
0.00998515, -0.244837, 0.101998
0.0101077, -0.245131, 0.103086
0.0113246, -0.245295, 0.105137
0.012321, -0.242687, 0.104878
0.0122947, -0.239569, 0.103692
0.0109272, -0.238723, 0.103049
0.0109321, -0.238853, 0.103984
0.0125936, -0.236587, 0.104688
0.0145782, -0.233802, 0.105039
0.0154271, -0.232245, 0.105572
0.014367, -0.231985, 0.105495
0.013475, -0.230412, 0.104676
0.0152583, -0.227844, 0.105381
0.0180558, -0.226527, 0.107629
0.018054, -0.225612, 0.107623
0.0169652, -0.224343, 0.1068
0.0164893, -0.222352, 0.106341
0.0182135, -0.220635, 0.107373
0.0190001, -0.219736, 0.108419
0.0205992, -0.219019, 0.113451
0.0229341, -0.217274, 0.120348
0.022503, -0.214096, 0.12393
0.0196067, -0.21104, 0.123299
0.0177714, -0.209101, 0.124073
0.019517, -0.20681, 0.128763
0.0214294, -0.204105, 0.134003
0.0217347, -0.202058, 0.137257
0.0217667, -0.200656, 0.139949
0.022432, -0.199494, 0.142425
0.0248447, -0.197268, 0.14626
0.0262528, -0.194562, 0.148639
0.0250473, -0.193823, 0.149432
0.0247825, -0.192923, 0.151234
0.0245787, -0.191996, 0.154037
0.0252582, -0.189889, 0.157845
0.0245407, -0.188487, 0.159593
0.0235015, -0.188819, 0.16083
0.0248582, -0.187432, 0.16352
0.0249467, -0.186213, 0.166454
0.0244041, -0.184081, 0.167466
0.0234392, -0.183527, 0.168531
0.0226035, -0.182866, 0.16936
0.022942, -0.181196, 0.170327
0.0226629, -0.179293, 0.170327
0.0231434, -0.176918, 0.170233
0.0222086, -0.176407, 0.170942
0.0223211, -0.174271, 0.170979
0.0213331, -0.173016, 0.17104
0.020805, -0.170652, 0.170217
0.019023, -0.169409, 0.169007
0.0194949, -0.16656, 0.168493
0.0197685, -0.165437, 0.169335
0.0201516, -0.162946, 0.170267
0.0181213, -0.162223, 0.169264
0.0183534, -0.159318, 0.169396
0.0178388, -0.158693, 0.170092
0.0175068, -0.155582, 0.168911
0.0166629, -0.154784, 0.168134
0.0174073, -0.152311, 0.168697
0.0158727, -0.151917, 0.167431
0.0160919, -0.148843, 0.166587
0.0167616, -0.147586, 0.167197
0.0167706, -0.144627, 0.165872
0.0156911, -0.142719, 0.163562
0.0149962, -0.141219, 0.162812
0.0156049, -0.137759, 0.161894
0.0142905, -0.136906, 0.160738
0.0155213, -0.134762, 0.161932
0.0151637, -0.133507, 0.16175
0.0161497, -0.131142, 0.161433
0.0171505, -0.127505, 0.161047
0.0158012, -0.126615, 0.159602
0.0162627, -0.123739, 0.159017
0.0156648, -0.122417, 0.15868
0.0151014, -0.121728, 0.158782
0.0160832, -0.117566, 0.157553
0.0163111, -0.116815, 0.158034
0.0159191, -0.115895, 0.158017
0.0166435, -0.111956, 0.156224
0.0164711, -0.110945, 0.156336
0.0165726, -0.109372, 0.1563
0.017537, -0.105977, 0.155485
0.0173002, -0.105285, 0.15525
0.0163298, -0.104067, 0.154339
0.0175945, -0.100222, 0.153277
0.017952, -0.0979354, 0.15287
0.0168469, -0.0973462, 0.15236
0.017098, -0.0942375, 0.150958
0.0184711, -0.0908069, 0.150877
0.0184427, -0.0904754, 0.151612
0.0172037, -0.0893467, 0.149722
0.0177273, -0.0856936, 0.148103
0.0199781, -0.0824109, 0.149619
0.0198422, -0.0817661, 0.150449
0.0185212, -0.0808636, 0.149857
0.0192192, -0.0781585, 0.149731
0.0215439, -0.074768, 0.150537
0.0221946, -0.0728247, 0.150562
0.0202735, -0.0721432, 0.148677
0.0204102, -0.0702829, 0.148081
0.0223704, -0.0666779, 0.148903
0.0248449, -0.0616143, 0.148881
0.0262249, -0.0578961, 0.148343
0.0256013, -0.0570328, 0.148253
0.0257769, -0.0547035, 0.147301
0.0286582, -0.0490812, 0.146488
0.0320306, -0.0433557, 0.146763
0.0333202, -0.0400658, 0.146471
0.033556, -0.0382048, 0.146587
0.0334121, -0.0359395, 0.145526
0.0342851, -0.0327157, 0.14479
0.0362093, -0.0297351, 0.145601
0.0368875, -0.0268208, 0.144534
0.037879, -0.0242429, 0.144842
0.0391874, -0.0203935, 0.143284
0.0396324, -0.0162799, 0.14168
0.040445, -0.014629, 0.142501
0.0395702, -0.0141677, 0.14303
0.0399874, -0.0127772, 0.144022
0.0415456, -0.00907946, 0.143337
0.0428595, -0.00556627, 0.143171
0.0428316, -0.00376932, 0.14266
0.0426954, -0.00190105, 0.142813
0.0436156, 0.000696035, 0.14288
0.0434868, 0.00235359, 0.142944
0.0425778, 0.00239316, 0.143385
0.0427961, 0.00417706, 0.143133
0.0444156, 0.00810146, 0.142398
0.0452493, 0.0103248, 0.143287
0.0441031, 0.0103749, 0.143893
0.0436208, 0.0115386, 0.144193
0.0434894, 0.0141135, 0.142974
0.0435517, 0.0153217, 0.144409
0.0424921, 0.0161071, 0.143753
0.0427564, 0.0186954, 0.144072
0.0432899, 0.0215555, 0.142032
0.042804, 0.0232818, 0.141712
0.0424381, 0.0248503, 0.140643
0.0428304, 0.0264773, 0.142909
0.0432992, 0.0281416, 0.143224
0.0438608, 0.029452, 0.145043
0.0443203, 0.0305736, 0.144485
0.0446477, 0.031386, 0.145005
0.0452602, 0.0322773, 0.145741
0.0457486, 0.0330001, 0.147296
0.0461086, 0.0336828, 0.148396
0.0466346, 0.0345959, 0.149295
0.0470929, 0.0352931, 0.150134
0.0473482, 0.0358122, 0.151168
0.0476093, 0.0366395, 0.151141
0.0483495, 0.0377843, 0.152575
0.0482892, 0.0378068, 0.153224
0.0485275, 0.0381878, 0.154761
0.0486981, 0.0393458, 0.153626
0.0487753, 0.0394057, 0.15471
0.0491684, 0.0402207, 0.155135
0.0499125, 0.0414126, 0.156358
0.0498702, 0.0417134, 0.157754
0.0501022, 0.0421967, 0.158167
0.0507, 0.0436837, 0.158336
0.050836, 0.0437875, 0.159214
0.0510829, 0.0444846, 0.159936
0.0515416, 0.045582, 0.160877
0.0516438, 0.0456327, 0.162298
0.0517763, 0.0465559, 0.163486
0.0524375, 0.0473614, 0.164541
0.0522523, 0.048236, 0.164417
0.053322, 0.0494318, 0.165679
0.0534465, 0.0504802, 0.165791
0.0532608, 0.0509461, 0.165461
0.0532343, 0.0513533, 0.165886
0.0535735, 0.0522496, 0.166315
0.0543325, 0.0531298, 0.168451
0.0546, 0.0543565, 0.169097
0.0550319, 0.0554163, 0.169982
0.0553541, 0.0565045, 0.170106
0.0557512, 0.0579633, 0.17043
0.0556958, 0.0589209, 0.171092
0.0559532, 0.0607598, 0.171552
0.0557323, 0.0616842, 0.172573
0.0553225, 0.0629135, 0.173403
0.0550378, 0.0641273, 0.172946
0.0548308, 0.0656389, 0.173715
0.0554044, 0.0677442, 0.173616
0.0550251, 0.0689205, 0.173246
0.0532899, 0.0711963, 0.170677
0.0516555, 0.0722943, 0.16962
0.0508235, 0.0741549, 0.171044
0.049579, 0.0774574, 0.169538
0.0505851, 0.0859042, 0.167053
0.0504577, 0.0919683, 0.164645
0.048336, 0.0943133, 0.163571
0.0459985, 0.0970126, 0.160938
0.0457741, 0.103001, 0.1597
0.0474486, 0.109126, 0.158356
0.0461477, 0.112555, 0.15636
0.0440963, 0.114441, 0.153338
0.0444868, 0.11898, 0.152695
0.0463838, 0.125516, 0.15112
0.0461217, 0.132392, 0.148466
0.0445294, 0.132574, 0.148264
0.0416419, 0.131735, 0.148931
0.0410392, 0.135101, 0.147476
0.0445418, 0.143943, 0.147205
0.048113, 0.151263, 0.147378
0.0460104, 0.151895, 0.145472
0.0434405, 0.15302, 0.143348
0.0442982, 0.158448, 0.141771
0.0458963, 0.16384, 0.141306
0.0436621, 0.162789, 0.140231
0.0416871, 0.164001, 0.137856
0.0426189, 0.169495, 0.134479
0.0413813, 0.172532, 0.132782
0.0410454, 0.173025, 0.135016
0.0408266, 0.174071, 0.137427
0.0382466, 0.174145, 0.136501
0.0371779, 0.176411, 0.134758
0.0382354, 0.181422, 0.133745
0.0382897, 0.183011, 0.134606
0.0378174, 0.184864, 0.13563
0.0387693, 0.188002, 0.136743
0.0382286, 0.189808, 0.136933
0.0383201, 0.191666, 0.136591
0.0382038, 0.193323, 0.135228
0.0366502, 0.195444, 0.133873
0.037897, 0.200401, 0.133096
0.0374623, 0.203075, 0.133279
0.0375371, 0.205098, 0.132622
0.0369938, 0.206027, 0.133194
0.0371851, 0.207218, 0.133408
0.0379965, 0.211618, 0.133617
0.0362307, 0.213321, 0.131802
0.0350621, 0.215109, 0.130226
0.0342292, 0.215407, 0.130325
0.0355092, 0.218299, 0.130491
0.0343236, 0.219783, 0.130305
0.0335446, 0.220672, 0.130463
0.0323495, 0.220801, 0.131902
0.0318692, 0.222662, 0.130816
0.0314495, 0.225782, 0.129404
0.0305601, 0.226202, 0.129098
0.0301565, 0.227541, 0.129967
0.0295729, 0.228051, 0.130438
0.0304694, 0.231217, 0.13045
0.0292471, 0.231937, 0.129298
0.0275302, 0.23292, 0.126528
0.0259407, 0.234265, 0.12431
0.0271833, 0.236675, 0.12595
0.0278329, 0.23811, 0.127528
0.0277981, 0.241081, 0.126326
0.0272252, 0.24147, 0.127163
0.026843, 0.243204, 0.127413
0.0251913, 0.243578, 0.126808
0.0247426, 0.246353, 0.12577
0.0253108, 0.247272, 0.125918
0.0258144, 0.248911, 0.126687
0.0241366, 0.249845, 0.123152
0.0207259, 0.251352, 0.119855
0.0208333, 0.251942, 0.120875
0.022076, 0.253008, 0.12359
0.0224696, 0.255892, 0.122899
0.0217007, 0.257343, 0.121754
0.0205174, 0.25927, 0.121849
0.0193013, 0.260243, 0.121569
0.0191811, 0.262614, 0.121138
0.0197753, 0.264678, 0.121498
0.0211968, 0.266404, 0.122346
0.0195338, 0.268292, 0.119762
0.0167882, 0.269937, 0.116144
0.017988, 0.27322, 0.115912
0.0196363, 0.27568, 0.117893
0.0200696, 0.276665, 0.11903
0.0188277, 0.277423, 0.1191
0.0173593, 0.278448, 0.118381
0.0172801, 0.281211, 0.11675
0.0171464, 0.282489, 0.115304
0.0175053, 0.284445, 0.115636
0.0167006, 0.284603, 0.115366
0.0135059, 0.285206, 0.113239
0.0129913, 0.286945, 0.110998
0.0130556, 0.287812, 0.111314
0.0143718, 0.290521, 0.112305
0.0140845, 0.292214, 0.112932
0.0123086, 0.292681, 0.112622
0.0116685, 0.294889, 0.111199
0.0119829, 0.297889, 0.110028
0.0112934, 0.298366, 0.110155
0.0110374, 0.298676, 0.110012
0.00914359, 0.300394, 0.108065
0.00878695, 0.303995, 0.104631
0.00955948, 0.306367, 0.104032
0.00967092, 0.306709, 0.105951
0.00927765, 0.306948, 0.107291
0.00870947, 0.309307, 0.107633
0.00823161, 0.31163, 0.105194
0.00844307, 0.314189, 0.103739
0.00784995, 0.314677, 0.102956
0.0070449, 0.314235, 0.104244
0.00530013, 0.316283, 0.101693
0.00404865, 0.318742, 0.0986171
0.00481204, 0.319825, 0.0987845
0.00495626, 0.320256, 0.100116
0.0043123, 0.322178, 0.100141
0.00382371, 0.324832, 0.0997543
0.00328836, 0.327078, 0.0986948
0.00235186, 0.327088, 0.0973815
0.00184744, 0.328635, 0.0968391
0.00243285, 0.330919, 0.0982558
0.00198607, 0.334565, 0.095497
-7.89302e-05, 0.336188, 0.0912646
0.000846925, 0.337438, 0.0912611
0.0017178, 0.339211, 0.0932519
0.000978494, 0.340715, 0.0937427
-0.000357762, 0.342462, 0.0933091
-0.00113219, 0.343351, 0.0920501
-0.00153599, 0.343474, 0.0908096
-0.00201309, 0.343297, 0.0900127
-0.00273204, 0.344102, 0.0903236
-0.00468541, 0.347157, 0.0872513
-0.00532189, 0.350079, 0.0838896
-0.00453335, 0.350796, 0.0854765
-0.00366242, 0.350807, 0.0871678
-0.00520122, 0.352806, 0.0860454
-0.00666812, 0.356117, 0.0835929
-0.0076159, 0.357236, 0.0827125
-0.00777414, 0.357333, 0.0820081
-0.00723282, 0.35809, 0.0828936
-0.0082758, 0.359745, 0.0824752
-0.0104028, 0.361536, 0.079176
-0.0108775, 0.363002, 0.0776284
