T1, T2, T3, T4, T5, T6, T7
1.37786, 5.34625, -4.72408, 3.00753, -0.48316, 0.0633666, 0.0598235
1.31959, 5.26455, -4.72617, 2.98804, -0.480614, 0.0645224, 0.0598116
0.903683, 5.17217, -4.88731, 2.93607, -0.483343, 0.0698544, 0.0598825
0.801559, 5.35866, -4.91867, 2.79712, -0.479303, 0.0770974, 0.0598787
0.95542, 5.1011, -4.82161, 2.82406, -0.47441, 0.0770199, 0.0598034
0.752593, 4.95736, -4.88519, 2.81692, -0.474433, 0.0784075, 0.0598184
0.530726, 4.7364, -4.94995, 2.82343, -0.474376, 0.0802672, 0.0598375
0.62386, 4.58055, -4.8852, 2.82504, -0.470222, 0.0803964, 0.0597743
0.66653, 4.58459, -4.84918, 2.7571, -0.46573, 0.0845851, 0.0597193
0.410829, 4.54341, -4.93946, 2.6935, -0.465539, 0.0896938, 0.0597435
-0.0701732, 4.61355, -5.12748, 2.60631, -0.467808, 0.0949632, 0.0598248
0.0369189, 4.46005, -5.05069, 2.57203, -0.461859, 0.0986379, 0.0597574
0.2302, 4.61499, -4.9504, 2.41845, -0.452842, 0.107475, 0.0596671
-0.0088656, 4.51312, -5.03519, 2.38591, -0.453653, 0.110395, 0.0596727
-0.458833, 4.21848, -5.19817, 2.46349, -0.458846, 0.106868, 0.0597311
-0.504484, 4.24767, -5.19234, 2.37087, -0.453964, 0.11285, 0.0596979
-0.138174, 4.24798, -5.00857, 2.28635, -0.443133, 0.117753, 0.0595628
-0.258277, 4.18586, -5.04147, 2.23863, -0.441655, 0.121315, 0.0595354
-0.831447, 3.98455, -5.26632, 2.26213, -0.448562, 0.121385, 0.0596126
-1.15685, 3.69733, -5.36976, 2.32113, -0.450699, 0.119583, 0.0596393
-0.82835, 3.55645, -5.19326, 2.2696, -0.440359, 0.124403, 0.0595096
-0.487565, 3.5765, -5.02357, 2.18867, -0.430288, 0.128507, 0.0593724
-0.739997, 3.55645, -5.11693, 2.12555, -0.430862, 0.133068, 0.0593698
-1.20054, 3.5634, -5.29694, 2.06947, -0.434195, 0.136404, 0.0594197
-1.28143, 3.47432, -5.29733, 2.03341, -0.430202, 0.139064, 0.0593896
-0.96088, 3.47224, -5.12861, 1.93704, -0.419058, 0.145023, 0.0592614
-0.811154, 3.43247, -5.04452, 1.8628, -0.412782, 0.15025, 0.0591581
-1.11475, 3.29846, -5.15887, 1.84741, -0.415459, 0.152063, 0.0591563
-1.54454, 3.11818, -5.32131, 1.84075, -0.419562, 0.154466, 0.0591861
-1.52315, 2.97511, -5.27444, 1.83873, -0.414432, 0.154631, 0.0591266
-1.44791, 2.97419, -5.21099, 1.75307, -0.407214, 0.16048, 0.0590545
-1.60174, 3.14521, -5.25719, 1.6123, -0.403362, 0.168116, 0.0590291
-1.79396, 2.93699, -5.31576, 1.61455, -0.403892, 0.169657, 0.0589964
-1.90973, 2.51979, -5.3364, 1.71868, -0.405353, 0.165488, 0.0589396
-1.74942, 2.24235, -5.23394, 1.76125, -0.400093, 0.164206, 0.0588299
-1.8458, 2.3537, -5.25868, 1.63072, -0.396288, 0.172166, 0.0587797
-2.09543, 2.39336, -5.34482, 1.55072, -0.395489, 0.176701, 0.0587667
-2.35545, 2.29432, -5.42792, 1.53621, -0.395617, 0.177815, 0.0587557
-2.42766, 2.19358, -5.42364, 1.48768, -0.391198, 0.182334, 0.0587071
-2.37211, 2.06594, -5.36645, 1.45818, -0.385536, 0.184939, 0.0586236
-2.3176, 2.07442, -5.32277, 1.37979, -0.380329, 0.189427, 0.0585284
-2.32195, 2.06719, -5.30632, 1.30218, -0.376405, 0.194423, 0.0584446
-2.44342, 2.03876, -5.33524, 1.24223, -0.374012, 0.198388, 0.0583929
-2.59258, 1.96747, -5.37115, 1.20083, -0.371851, 0.20129, 0.0583498
-2.67985, 1.7669, -5.38138, 1.20223, -0.370172, 0.202549, 0.0582839
-2.67619, 1.6903, -5.35853, 1.17838, -0.366997, 0.203532, 0.0581928
-2.56949, 1.609, -5.29001, 1.10817, -0.3611, 0.209237, 0.0580789
-2.4965, 1.64994, -5.2314, 1.03451, -0.35451, 0.212326, 0.0579852
-2.62221, 1.42497, -5.25424, 1.04536, -0.353104, 0.213303, 0.0579297
-2.73499, 1.30318, -5.27352, 1.03296, -0.35095, 0.214318, 0.0578726
-2.88066, 1.02911, -5.31065, 1.0635, -0.351238, 0.214512, 0.0578111
-2.91372, 1.0498, -5.3013, 0.996638, -0.347073, 0.217709, 0.0577307
-2.98054, 0.939595, -5.30327, 0.967261, -0.34417, 0.220195, 0.0576561
-3.11184, 0.903989, -5.33455, 0.934166, -0.342189, 0.221543, 0.057597
-3.16412, 0.799586, -5.32962, 0.906598, -0.338979, 0.223842, 0.0575172
-3.25417, 0.840364, -5.34646, 0.818681, -0.335479, 0.228658, 0.0574438
-3.35969, 0.758028, -5.35752, 0.772886, -0.331643, 0.23198, 0.0573841
-3.60904, 0.591261, -5.43274, 0.764234, -0.331435, 0.233649, 0.0573513
-3.75129, 0.482913, -5.4587, 0.744954, -0.328661, 0.234978, 0.057297
-3.93542, 0.483206, -5.50684, 0.664618, -0.325628, 0.240281, 0.0572508
-4.18111, 0.37704, -5.57725, 0.659544, -0.324771, 0.240178, 0.0572164
-4.39279, 0.386715, -5.63483, 0.600564, -0.322224, 0.243158, 0.0571763
-4.63013, 0.180407, -5.70016, 0.607663, -0.321564, 0.243943, 0.0571351
-4.84215, 0.0847428, -5.75472, 0.584378, -0.319567, 0.245142, 0.0570898
-5.10272, 7.57748e-06, -5.83099, 0.534851, -0.317927, 0.248826, 0.0570533
-5.3423, 0.111883, -5.90044, 0.413998, -0.314298, 0.255309, 0.0570144
-5.53127, 0.0660739, -5.94533, 0.338228, -0.310837, 0.2606, 0.0569579
-5.70939, -0.11256, -5.982, 0.313336, -0.308026, 0.263006, 0.0568987
-5.86852, -0.256897, -6.00963, 0.252783, -0.304019, 0.268489, 0.0568351
-6.18874, -0.433429, -6.11238, 0.222493, -0.304093, 0.271375, 0.0567994
-6.44515, -0.319282, -6.1875, 0.0825503, -0.300201, 0.279181, 0.0567564
-6.75153, -0.325877, -6.28345, -0.0117579, -0.298254, 0.284837, 0.0567197
-6.91174, -0.203262, -6.30977, -0.155096, -0.291731, 0.292649, 0.0566571
-7.20261, -0.315382, -6.3984, -0.219211, -0.290382, 0.297752, 0.0566107
-7.51297, -0.245683, -6.49525, -0.342819, -0.287683, 0.304487, 0.0565689
-7.86254, -0.280767, -6.61264, -0.436078, -0.287027, 0.310459, 0.0565294
-8.05938, -0.309937, -6.65232, -0.529453, -0.282179, 0.316075, 0.0564674
-8.25868, -0.354869, -6.69796, -0.620983, -0.278191, 0.321951, 0.0563971
-8.06504, -0.286243, -6.58462, -0.756333, -0.268269, 0.329428, 0.0562228
-7.85731, -0.190032, -6.47864, -0.907688, -0.259744, 0.338357, 0.056028
-7.95102, -0.206911, -6.50151, -1.00277, -0.257265, 0.343779, 0.0559016
-8.25493, -0.212441, -6.61002, -1.11183, -0.257184, 0.350915, 0.0558313
-8.19425, -0.249631, -6.55852, -1.21968, -0.250922, 0.358444, 0.0556771
-7.96452, -0.345227, -6.43152, -1.29818, -0.242213, 0.36365, 0.0554854
-7.91533, -0.214039, -6.38481, -1.47128, -0.234431, 0.373849, 0.0553398
-7.99367, -0.21763, -6.3934, -1.5869, -0.230197, 0.381272, 0.0552187
-7.84065, -0.0231773, -6.30371, -1.77267, -0.22065, 0.391368, 0.0550455
-7.52776, -0.00467073, -6.14514, -1.90104, -0.209983, 0.398879, 0.0548332
-7.55627, -0.163535, -6.13662, -1.95498, -0.207061, 0.402634, 0.0546925
-7.8675, -0.20345, -6.24861, -2.06947, -0.207105, 0.410189, 0.0546205
-8.17782, -0.405213, -6.35606, -2.12064, -0.208146, 0.415269, 0.0545472
-8.00274, -0.240948, -6.24518, -2.30038, -0.196752, 0.424818, 0.0543785
-7.66854, -0.190485, -6.07245, -2.45492, -0.184527, 0.434721, 0.0541617
-7.39922, -0.18325, -5.93483, -2.57793, -0.175064, 0.442248, 0.0539519
-7.56881, -0.255728, -5.99313, -2.68511, -0.17414, 0.450012, 0.0538343
-7.7952, -0.408295, -6.06363, -2.75377, -0.173235, 0.455369, 0.0537426
-7.89741, -0.416126, -6.07535, -2.88149, -0.168132, 0.463297, 0.0536298
-7.70306, -0.392189, -5.96127, -3.01349, -0.158388, 0.470791, 0.0534435
-7.47262, -0.406199, -5.8392, -3.13632, -0.149417, 0.478278, 0.0532378
-7.64503, -0.450783, -5.8922, -3.24634, -0.147512, 0.485665, 0.0531258
-8.01476, -0.553241, -6.02174, -3.30609, -0.148666, 0.489527, 0.0530684
-7.98737, -0.712749, -5.98, -3.3059, -0.144651, 0.48902, 0.0529141
-7.5386, -0.574474, -5.76138, -3.42574, -0.131718, 0.494835, 0.0526567
-7.66279, -0.564299, -5.79147, -3.47516, -0.129853, 0.496273, 0.0525334
-8.33916, -0.800768, -6.055, -3.39248, -0.139131, 0.488938, 0.0525414
-8.45211, -0.936206, -6.07538, -3.34198, -0.138432, 0.482625, 0.0524147
-7.75121, -1.00186, -5.74904, -3.35226, -0.123872, 0.481242, 0.0520873
-7.4464, -1.12344, -5.5891, -3.35475, -0.11531, 0.480592, 0.0518629
-7.9621, -1.21832, -5.78621, -3.35734, -0.120488, 0.47982, 0.0518293
-8.19726, -1.48844, -5.86412, -3.26304, -0.123452, 0.472448, 0.0517155
-8.09021, -1.63497, -5.79438, -3.23502, -0.119415, 0.469172, 0.0515156
-8.03267, -1.53888, -5.7366, -3.33412, -0.112042, 0.474176, 0.0513494
-8.00632, -1.64319, -5.69497, -3.32605, -0.107876, 0.472148, 0.0511772
-8.10207, -2.01886, -5.71463, -3.18664, -0.109762, 0.462123, 0.0510134
-8.34556, -2.10988, -5.79256, -3.19034, -0.110074, 0.460483, 0.0509011
-8.29282, -2.11808, -5.7443, -3.23428, -0.105005, 0.461911, 0.0507175
-7.99273, -2.35354, -5.58539, -3.16022, -0.0979422, 0.456277, 0.0504681
-8.41426, -2.38773, -5.74025, -3.16168, -0.101085, 0.4537, 0.0503997
-8.62761, -2.27503, -5.80415, -3.24549, -0.0989669, 0.456239, 0.0502811
-8.50522, -2.44313, -5.72763, -3.20815, -0.0947546, 0.452738, 0.0500672
-8.51651, -2.65372, -5.70005, -3.16571, -0.0915765, 0.450092, 0.049897
-8.35255, -2.70139, -5.60586, -3.18525, -0.0854667, 0.449476, 0.0496737
-8.56067, -2.73346, -5.671, -3.19462, -0.0852944, 0.44719, 0.0495412
-8.81744, -2.67733, -5.75233, -3.25945, -0.0840543, 0.448751, 0.0494286
-8.63694, -2.64916, -5.64624, -3.29378, -0.0767125, 0.448348, 0.0492005
-8.7586, -2.61727, -5.66672, -3.33536, -0.0735065, 0.449127, 0.0490562
-8.69082, -2.64963, -5.61333, -3.34494, -0.0690498, 0.447371, 0.0488501
-8.78618, -2.82408, -5.62733, -3.29873, -0.0679447, 0.443107, 0.0486833
-8.77872, -2.89261, -5.59732, -3.31997, -0.0638739, 0.443648, 0.048495
-8.71536, -2.84906, -5.54329, -3.35458, -0.0586109, 0.44301, 0.0482897
-9.01925, -2.94727, -5.64691, -3.33281, -0.0601741, 0.439675, 0.0481773
-9.15028, -2.90233, -5.67967, -3.36325, -0.0584242, 0.437868, 0.0480113
-9.34527, -3.0424, -5.72876, -3.3357, -0.057331, 0.434537, 0.0478695
-9.3104, -3.08486, -5.68826, -3.3577, -0.0529926, 0.434479, 0.0476639
-9.49753, -3.16291, -5.73944, -3.34196, -0.0523148, 0.43144, 0.0475126
-9.69639, -3.10714, -5.80027, -3.40243, -0.0508847, 0.433172, 0.0473675
-9.77172, -3.0229, -5.80308, -3.45296, -0.0470867, 0.433174, 0.0471857
-9.82816, -3.13181, -5.79485, -3.45343, -0.0436428, 0.432515, 0.0470013
-9.91197, -3.28526, -5.80812, -3.3975, -0.0430531, 0.426395, 0.0468081
-10.3102, -3.35259, -5.94689, -3.38681, -0.0449791, 0.423107, 0.0467051
-10.3225, -3.30523, -5.93038, -3.4264, -0.0415497, 0.422958, 0.0464964
-10.4199, -3.24934, -5.93434, -3.45957, -0.0372939, 0.421722, 0.0463158
-10.2908, -3.38735, -5.85728, -3.44727, -0.0328506, 0.420721, 0.046067
-10.5783, -3.47443, -5.95187, -3.43525, -0.0335983, 0.417963, 0.0459276
-10.5637, -3.43619, -5.9205, -3.49166, -0.0290324, 0.42019, 0.0457123
-10.6586, -3.22479, -5.92861, -3.57696, -0.0244676, 0.420982, 0.045526
-10.6007, -3.06857, -5.87016, -3.65453, -0.017686, 0.422319, 0.0452979
-10.6983, -3.11198, -5.88131, -3.64475, -0.0152956, 0.41863, 0.0451028
-10.6268, -3.33528, -5.82508, -3.57877, -0.0122332, 0.413547, 0.0448583
-10.732, -3.57514, -5.8466, -3.50102, -0.0122819, 0.408049, 0.0446616
-10.8082, -3.52321, -5.85441, -3.53762, -0.00951736, 0.407635, 0.0444583
-11.0243, -3.35107, -5.91518, -3.6151, -0.007042, 0.408596, 0.0442966
-11.1087, -3.17884, -5.92439, -3.69083, -0.00339142, 0.409427, 0.0440932
-11.2564, -3.14212, -5.95309, -3.74321, -4.79916e-05, 0.411127, 0.0439143
-11.2048, -3.37629, -5.907, -3.65789, 0.00208201, 0.40468, 0.043665
-11.3348, -3.67123, -5.93854, -3.55112, 0.00127025, 0.396743, 0.0434604
-11.4132, -3.72394, -5.948, -3.55484, 0.00330878, 0.394547, 0.0432448
-11.7277, -3.54779, -6.05327, -3.65763, 0.00452032, 0.397821, 0.0431012
-11.7498, -3.29396, -6.02574, -3.77862, 0.0111925, 0.401912, 0.0428822
-11.824, -3.29205, -6.03245, -3.78456, 0.0133265, 0.399524, 0.0426609
-11.927, -3.36135, -6.04564, -3.77655, 0.0156417, 0.397042, 0.0424513
-11.9673, -3.45522, -6.03985, -3.76892, 0.0177865, 0.395025, 0.0422178
-12.1083, -3.4909, -6.06761, -3.76583, 0.0198511, 0.392667, 0.0420184
-12.1279, -3.49945, -6.04819, -3.76166, 0.0229003, 0.389791, 0.0417801
-12.1728, -3.4666, -6.03672, -3.77396, 0.0262866, 0.3874, 0.0415474
-12.2587, -3.35966, -6.0427, -3.83971, 0.0301383, 0.388343, 0.0413261
-12.3988, -3.36309, -6.07695, -3.86619, 0.0318603, 0.387562, 0.0411163
-12.569, -3.28806, -6.11707, -3.92502, 0.0346381, 0.388776, 0.0409178
-12.5745, -3.28215, -6.09089, -3.92438, 0.0379858, 0.385557, 0.0406663
-12.647, -3.39501, -6.09186, -3.86963, 0.0396335, 0.379742, 0.0404338
-12.647, -3.44543, -6.06041, -3.82894, 0.0426865, 0.373969, 0.0401792
-12.7361, -3.43084, -6.07255, -3.84732, 0.0448726, 0.37285, 0.0399499
-13.0275, -3.33978, -6.16991, -3.92129, 0.0455219, 0.375602, 0.0397814
-13.247, -3.35582, -6.2416, -3.93298, 0.0453286, 0.374253, 0.0395833
-13.1554, -3.40968, -6.16625, -3.92065, 0.0507672, 0.371289, 0.0392982
-13.288, -3.39786, -6.19173, -3.93745, 0.053062, 0.369263, 0.039074
-13.5008, -3.38259, -6.25464, -3.95066, 0.0537701, 0.366986, 0.038872
-13.7523, -3.38334, -6.34157, -3.94989, 0.0526544, 0.364036, 0.0386739
-13.8001, -3.41479, -6.32939, -3.92416, 0.0553871, 0.359397, 0.0384187
-13.7313, -3.45425, -6.2668, -3.90256, 0.0598271, 0.355448, 0.0381315
-13.9004, -3.51208, -6.31469, -3.89341, 0.0602108, 0.353253, 0.037912
-14.1033, -3.44555, -6.37032, -3.94443, 0.0620674, 0.354411, 0.0377047
-14.2192, -3.36879, -6.39312, -3.96899, 0.0639282, 0.352572, 0.0374642
-14.3392, -3.4303, -6.41331, -3.92243, 0.0651309, 0.345952, 0.0372193
-14.3828, -3.44838, -6.40233, -3.91012, 0.0677084, 0.342476, 0.0369561
-14.3737, -3.37966, -6.36581, -3.96278, 0.0724977, 0.343863, 0.0366805
-14.5555, -3.29991, -6.41485, -4.02082, 0.0743937, 0.345109, 0.0364585
-14.7512, -3.29653, -6.47102, -4.01594, 0.0748473, 0.340963, 0.0362303
-14.7137, -3.28189, -6.42069, -4.01063, 0.0791233, 0.337262, 0.0359378
-14.6804, -3.16987, -6.36887, -4.04925, 0.0844192, 0.33655, 0.0356505
-14.6976, -3.21821, -6.34325, -4.03198, 0.0875736, 0.334043, 0.0353778
-14.8841, -3.33875, -6.40183, -3.96499, 0.0861963, 0.327298, 0.0351448
-14.9438, -3.35002, -6.40219, -3.96213, 0.0880624, 0.32447, 0.0348749
-15.0394, -3.29558, -6.41509, -3.98916, 0.0902547, 0.323915, 0.0346198
-15.1013, -3.19677, -6.40269, -4.05083, 0.0948666, 0.326276, 0.0343603
-15.2384, -3.22947, -6.43068, -4.01687, 0.0958444, 0.320909, 0.0341114
-15.4705, -3.43541, -6.51239, -3.90957, 0.0928197, 0.311337, 0.033881
-15.5928, -3.48834, -6.54012, -3.8751, 0.0932217, 0.306064, 0.0336188
-15.7091, -3.42143, -6.55759, -3.9131, 0.0958504, 0.306397, 0.0333641
-15.8581, -3.34217, -6.5875, -3.95537, 0.0983331, 0.306731, 0.0331193
-15.9557, -3.38951, -6.60226, -3.92187, 0.0993143, 0.301673, 0.0328475
-16.0001, -3.38702, -6.58778, -3.91161, 0.102146, 0.297863, 0.0325601
-16.1159, -3.33079, -6.60567, -3.92783, 0.10424, 0.295878, 0.0322962
-16.2416, -3.32301, -6.62796, -3.92183, 0.105795, 0.293494, 0.0320392
-16.3351, -3.38569, -6.64096, -3.86652, 0.106325, 0.287475, 0.0317643
-16.3992, -3.42129, -6.64071, -3.82952, 0.107636, 0.282173, 0.0314771
-16.5487, -3.46153, -6.67749, -3.80508, 0.108098, 0.278256, 0.0312165
-16.6888, -3.33192, -6.70367, -3.8728, 0.110922, 0.280496, 0.0309597
-16.7098, -3.28944, -6.67684, -3.8768, 0.114348, 0.278411, 0.0306632
-16.5928, -3.40018, -6.59092, -3.79407, 0.118069, 0.270875, 0.0303204
-16.7046, -3.43039, -6.6081, -3.75843, 0.119178, 0.265314, 0.0300441
-17.0085, -3.37125, -6.71722, -3.79079, 0.117855, 0.264563, 0.0298264
-17.1385, -3.26083, -6.74198, -3.84004, 0.120023, 0.265205, 0.0295575
-17.1083, -3.29705, -6.69661, -3.80322, 0.122926, 0.260567, 0.0292365
-17.0307, -3.35296, -6.62173, -3.75593, 0.127407, 0.255251, 0.0289017
-17.1855, -3.30925, -6.65807, -3.76347, 0.128477, 0.252802, 0.0286355
-17.4466, -3.30146, -6.74683, -3.75012, 0.127036, 0.249364, 0.0284
-17.7292, -3.3639, -6.85071, -3.69772, 0.124009, 0.243428, 0.0281677
-17.7988, -3.39971, -6.84586, -3.66347, 0.126002, 0.238984, 0.0278725
-17.8697, -3.41163, -6.84456, -3.65458, 0.128039, 0.236404, 0.0275761
-17.8129, -3.28675, -6.77687, -3.71109, 0.133904, 0.237941, 0.027241
-18.0057, -3.3072, -6.83329, -3.67507, 0.133252, 0.232735, 0.0269771
-18.2544, -3.50028, -6.92276, -3.55322, 0.12961, 0.222476, 0.0267296
-18.3628, -3.54313, -6.94021, -3.50595, 0.130113, 0.217111, 0.0264395
-18.3186, -3.46664, -6.88182, -3.5266, 0.134628, 0.216743, 0.0261048
-18.3121, -3.3777, -6.8406, -3.55522, 0.138707, 0.216384, 0.0257785
-18.3948, -3.43001, -6.84652, -3.50446, 0.139523, 0.21035, 0.0254765
-18.4907, -3.45469, -6.85969, -3.47015, 0.140207, 0.205568, 0.0251793
-18.5696, -3.41979, -6.85776, -3.46479, 0.142351, 0.203427, 0.0248781
-18.5676, -3.44427, -6.82104, -3.42702, 0.144973, 0.199381, 0.0245533
-18.6631, -3.52195, -6.83757, -3.3565, 0.144611, 0.192319, 0.0242528
-18.83, -3.58024, -6.88692, -3.31158, 0.143611, 0.18711, 0.023972
-19.0404, -3.65951, -6.95464, -3.26542, 0.142217, 0.18216, 0.0237061
-19.0136, -3.60761, -6.89848, -3.28499, 0.147063, 0.182019, 0.023369
-19.0396, -3.59846, -6.87414, -3.26486, 0.149527, 0.178335, 0.0230444
-19.1822, -3.73541, -6.91586, -3.17373, 0.147769, 0.170183, 0.0227524
-19.365, -3.81376, -6.97337, -3.10712, 0.145991, 0.163601, 0.0224722
-19.526, -3.81187, -7.01303, -3.09809, 0.14635, 0.161698, 0.0221907
-19.6626, -3.76605, -7.03577, -3.11703, 0.14819, 0.161431, 0.0219002
-19.6984, -3.79014, -7.01773, -3.08576, 0.150079, 0.157572, 0.0215743
-19.726, -3.82124, -6.99818, -3.04201, 0.151568, 0.152505, 0.0212419
-19.8884, -3.84062, -7.04067, -3.0148, 0.151334, 0.14875, 0.0209552
-20.1426, -3.8556, -7.12615, -2.99661, 0.149773, 0.145902, 0.0206962
-20.2195, -3.9292, -7.12877, -2.93107, 0.15022, 0.140202, 0.0203793
-20.1684, -3.97818, -7.07025, -2.8598, 0.152612, 0.133454, 0.0200175
-20.1458, -4.00871, -7.02641, -2.80512, 0.154671, 0.127761, 0.0196661
-20.1448, -4.0105, -6.9901, -2.78909, 0.157333, 0.125652, 0.0193262
-20.1816, -3.94082, -6.96556, -2.81114, 0.160607, 0.12571, 0.0189988
-20.4042, -3.97851, -7.03872, -2.76928, 0.158816, 0.120918, 0.0187263
-20.5489, -4.10006, -7.08244, -2.67217, 0.156578, 0.112653, 0.0184265
-20.5661, -4.19377, -7.06292, -2.58276, 0.156734, 0.105442, 0.0180857
-20.5849, -4.17422, -7.02659, -2.57127, 0.160133, 0.103617, 0.0177498
-20.754, -4.19105, -7.07033, -2.55438, 0.16009, 0.101188, 0.0174601
-20.9141, -4.21364, -7.11423, -2.5157, 0.15923, 0.0964896, 0.0171623
-21.0343, -4.26184, -7.14463, -2.46528, 0.158178, 0.0915698, 0.0168514
-21.0705, -4.26763, -7.12595, -2.42499, 0.159613, 0.0870396, 0.0165126
-21.1488, -4.25406, -7.11988, -2.40505, 0.161605, 0.0838359, 0.0161874
-21.3128, -4.28645, -7.16225, -2.35984, 0.160941, 0.0791026, 0.0158913
-21.4768, -4.3351, -7.20772, -2.30051, 0.159644, 0.0735034, 0.0155923
-21.5105, -4.40155, -7.19717, -2.2309, 0.159588, 0.0674967, 0.0152501
-21.5823, -4.46807, -7.19749, -2.16533, 0.159872, 0.0618576, 0.0149197
-21.721, -4.51612, -7.2281, -2.12442, 0.159688, 0.0581975, 0.0146151
-21.82, -4.47188, -7.23461, -2.12143, 0.161113, 0.0561766, 0.0142921
-21.7755, -4.42459, -7.17487, -2.10881, 0.164351, 0.0534667, 0.0139203
-21.6217, -4.49784, -7.07139, -2.01829, 0.167244, 0.0465898, 0.0135177
-21.6114, -4.52809, -7.02862, -1.95581, 0.169123, 0.0412323, 0.0131625
-21.914, -4.52645, -7.13922, -1.93584, 0.166246, 0.0380628, 0.0129103
-22.1588, -4.53806, -7.22637, -1.91553, 0.163832, 0.0352717, 0.0126362
-22.0244, -4.52073, -7.12578, -1.88725, 0.167955, 0.0321651, 0.0122326
-21.9637, -4.57612, -7.05958, -1.8178, 0.170524, 0.0264985, 0.0118604
-22.185, -4.58318, -7.12675, -1.79468, 0.169446, 0.0234259, 0.0115794
-22.4652, -4.6358, -7.2334, -1.73534, 0.16552, 0.0177156, 0.0113159
-22.5364, -4.64923, -7.23306, -1.70147, 0.166083, 0.0142781, 0.01098
-22.4908, -4.65232, -7.17717, -1.64995, 0.168066, 0.00923754, 0.010606
-22.5039, -4.70582, -7.14369, -1.58473, 0.169734, 0.00400814, 0.0102534
-22.7261, -4.73791, -7.21454, -1.53728, 0.16782, -0.000668628, 0.00997132
-22.9037, -4.75658, -7.26516, -1.50032, 0.16661, -0.00448399, 0.00967147
-22.9005, -4.82198, -7.23675, -1.4201, 0.16669, -0.0108157, 0.00930927
-22.9716, -4.84635, -7.23626, -1.38465, 0.167223, -0.0139581, 0.00897446
-23.0721, -4.78418, -7.24141, -1.39224, 0.168744, -0.0150571, 0.0086487
-23.094, -4.77123, -7.21048, -1.3666, 0.170865, -0.0179614, 0.00829586
-22.9674, -4.84675, -7.11921, -1.26564, 0.172936, -0.0254904, 0.00789559
-22.8307, -4.87002, -7.01745, -1.19122, 0.176077, -0.0314523, 0.00748912
-23.0354, -4.89539, -7.0841, -1.14379, 0.173836, -0.0359811, 0.0072017
-23.331, -4.92517, -7.19454, -1.11704, 0.17057, -0.0388427, 0.00694323
-23.3256, -4.94742, -7.15906, -1.06358, 0.171668, -0.0434474, 0.00658382
-23.1679, -4.97266, -7.04328, -1.00186, 0.175842, -0.0480711, 0.00617186
-23.2956, -4.95535, -7.06603, -0.982607, 0.175958, -0.0505845, 0.00585722
-23.5194, -5.0375, -7.14646, -0.909671, 0.172605, -0.0563291, 0.00557546
-23.6518, -5.03145, -7.17588, -0.882075, 0.17198, -0.0593445, 0.00526049
-23.6288, -5.04005, -7.13003, -0.824705, 0.173326, -0.0642456, 0.0048921
-23.6416, -5.05334, -7.09533, -0.778051, 0.17508, -0.0681859, 0.00453753
-23.8166, -5.03687, -7.14091, -0.762116, 0.174456, -0.0704636, 0.00423854
-23.9508, -5.10359, -7.17475, -0.688326, 0.172798, -0.0762293, 0.00392479
-23.9595, -5.14327, -7.14856, -0.623489, 0.173085, -0.0812037, 0.00356617
-24.0199, -5.16018, -7.14379, -0.576026, 0.1732, -0.085225, 0.00322646
-24.089, -5.23646, -7.14404, -0.495938, 0.172757, -0.0910877, 0.0028929
-24.1189, -5.22849, -7.11796, -0.461753, 0.174271, -0.0942337, 0.00254557
-23.9717, -5.25594, -7.01442, -0.381798, 0.176877, -0.100156, 0.00213628
-23.8596, -5.28407, -6.92396, -0.308546, 0.179511, -0.105524, 0.00173952
-24.0405, -5.21496, -6.97312, -0.326179, 0.179016, -0.105613, 0.00144403
-24.2225, -5.23667, -7.03027, -0.286098, 0.176951, -0.109144, 0.0011498
-24.1983, -5.23738, -6.98633, -0.247282, 0.178239, -0.112315, 0.000784157
-24.1181, -5.20644, -6.90334, -0.219675, 0.181863, -0.114842, 0.000399197
-24.1849, -5.28751, -6.90392, -0.131394, 0.181111, -0.121117, 7.22312e-05
-24.3296, -5.32173, -6.94218, -0.0756431, 0.179465, -0.125581, -0.000232927
-24.4172, -5.29845, -6.9526, -0.0633013, 0.179292, -0.127095, -0.000560021
-24.4904, -5.35171, -6.9566, 0.00287438, 0.178638, -0.131889, -0.000890088
-24.5852, -5.37517, -6.96505, 0.0567293, 0.178412, -0.136204, -0.00121242
-24.6282, -5.33123, -6.94387, 0.0667804, 0.180016, -0.137699, -0.00155491
-24.598, -5.35163, -6.89293, 0.123098, 0.18157, -0.141794, -0.00191818
-24.7048, -5.36619, -6.91357, 0.166264, 0.180556, -0.145283, -0.00223336
-24.8061, -5.35142, -6.92794, 0.185725, 0.180343, -0.147216, -0.00255237
-24.8266, -5.35772, -6.8993, 0.221475, 0.181642, -0.149945, -0.00290248
-24.6976, -5.39718, -6.80231, 0.302263, 0.184126, -0.155423, -0.00329998
-24.6477, -5.3951, -6.74195, 0.357958, 0.185784, -0.159675, -0.00367123
-24.7035, -5.34431, -6.72847, 0.362218, 0.187032, -0.160675, -0.00400281
-24.7438, -5.34153, -6.71509, 0.389878, 0.187487, -0.162866, -0.00433577
-24.7544, -5.38186, -6.68986, 0.453833, 0.187628, -0.167289, -0.00467847
-24.8341, -5.40383, -6.69993, 0.502056, 0.186652, -0.170868, -0.00499715
-24.7854, -5.39877, -6.63465, 0.549094, 0.18907, -0.174336, -0.00536411
-24.7873, -5.40115, -6.59898, 0.587018, 0.190343, -0.177049, -0.00571013
