q1, q2, q3, q4, q5, q6, q7
-0.420467, 0.75641, -0.0243492, -1.28329, 0.000807737, 0.725353, 8.44289e-05
-0.419109, 0.754794, -0.023168, -1.2847, 0.00080812, 0.725372, 8.4309e-05
-0.417736, 0.753182, -0.0219753, -1.28612, 0.000807162, 0.725381, 8.4309e-05
-0.416351, 0.751564, -0.0207896, -1.28758, 0.000807928, 0.725391, 8.44888e-05
-0.414968, 0.749943, -0.0196016, -1.28903, 0.000807449, 0.725399, 8.41292e-05
-0.413582, 0.748312, -0.018423, -1.29048, 0.000808791, 0.725404, 8.44289e-05
-0.412177, 0.746677, -0.017234, -1.29194, 0.000807928, 0.725414, 8.44888e-05
-0.410756, 0.745037, -0.0160269, -1.29343, 0.000806586, 0.72542, 8.41292e-05
-0.409322, 0.743401, -0.0148166, -1.29492, 0.0008086, 0.725425, 8.44888e-05
-0.407894, 0.741763, -0.0136292, -1.29645, 0.000808216, 0.725439, 8.4309e-05
-0.406468, 0.740118, -0.0124502, -1.29799, 0.000807162, 0.725448, 8.44289e-05
-0.405025, 0.738467, -0.0112565, -1.29954, 0.000807641, 0.72546, 8.44289e-05
-0.403555, 0.736814, -0.0100426, -1.30111, 0.000808408, 0.725477, 8.44289e-05
-0.402082, 0.735161, -0.00882434, -1.30269, 0.000806874, 0.725482, 8.4309e-05
-0.400612, 0.733493, -0.00763042, -1.30424, 0.000807257, 0.72549, 8.4309e-05
-0.399122, 0.73183, -0.00642169, -1.30583, 0.000807928, 0.725507, 8.4309e-05
-0.397613, 0.730159, -0.00520583, -1.30745, 0.0008086, 0.725517, 8.44289e-05
-0.396099, 0.728483, -0.00397816, -1.30907, 0.000808024, 0.725524, 8.44289e-05
-0.394575, 0.726795, -0.00275643, -1.31066, 0.00080697, 0.725532, 8.44289e-05
-0.393043, 0.725105, -0.00153236, -1.31226, 0.000806299, 0.725544, 8.4309e-05
-0.391494, 0.723435, -0.000290438, -1.31389, 0.000808312, 0.725552, 8.4309e-05
-0.389925, 0.721753, 0.000950709, -1.31554, 0.000809462, 0.725577, 8.44289e-05
-0.388353, 0.720077, 0.00218994, -1.31719, 0.00080812, 0.725585, 8.4309e-05
-0.386776, 0.718386, 0.0034312, -1.31886, 0.000807641, 0.725608, 8.45487e-05
-0.385187, 0.716704, 0.00468973, -1.32055, 0.000806586, 0.725623, 8.4309e-05
-0.383589, 0.715011, 0.00593651, -1.32223, 0.000807449, 0.725634, 8.45487e-05
-0.38199, 0.713313, 0.00716429, -1.32388, 0.000807641, 0.725645, 8.4309e-05
-0.380393, 0.711627, 0.00838926, -1.32557, 0.000808408, 0.725668, 8.44289e-05
-0.378771, 0.709951, 0.00964694, -1.3273, 0.000808312, 0.725685, 8.4309e-05
-0.377135, 0.708272, 0.0109243, -1.32901, 0.000807928, 0.72569, 8.4369e-05
-0.375506, 0.706581, 0.0121841, -1.3307, 0.00080649, 0.725706, 8.4309e-05
-0.373873, 0.704886, 0.0134341, -1.3324, 0.000808024, 0.725725, 8.4369e-05
-0.372225, 0.703206, 0.0146931, -1.33412, 0.000809079, 0.725743, 8.41292e-05
-0.370554, 0.701524, 0.0159809, -1.33586, 0.000807641, 0.725757, 8.41892e-05
-0.368875, 0.699844, 0.0172749, -1.3376, 0.000807737, 0.725775, 8.4309e-05
-0.3672, 0.698164, 0.0185493, -1.33937, 0.000807545, 0.72579, 8.44888e-05
-0.365515, 0.696489, 0.0198262, -1.34114, 0.000807928, 0.725807, 8.4309e-05
-0.363812, 0.694807, 0.0211134, -1.34288, 0.000808024, 0.725814, 8.44289e-05
-0.362099, 0.693128, 0.0224099, -1.34462, 0.000807737, 0.725826, 8.4309e-05
-0.360391, 0.69146, 0.0237048, -1.3464, 0.000807162, 0.725846, 8.4309e-05
-0.35868, 0.689797, 0.0249966, -1.34818, 0.000807737, 0.725857, 8.44289e-05
-0.356969, 0.688128, 0.0262776, -1.34993, 0.000807162, 0.725865, 8.4309e-05
-0.355259, 0.686459, 0.0275501, -1.35166, 0.000807162, 0.725875, 8.44289e-05
-0.353535, 0.684805, 0.028841, -1.35341, 0.000808312, 0.725891, 8.44289e-05
-0.351803, 0.683163, 0.0301534, -1.35519, 0.000807449, 0.725904, 8.44888e-05
-0.350064, 0.681529, 0.0314652, -1.35697, 0.00080697, 0.72591, 8.4309e-05
-0.348322, 0.679892, 0.0327702, -1.35876, 0.000809367, 0.72593, 8.44289e-05
-0.346574, 0.67826, 0.0340647, -1.36055, 0.000808408, 0.72594, 8.44289e-05
-0.34481, 0.676628, 0.0353829, -1.36232, 0.000805723, 0.725946, 8.45487e-05
-0.34303, 0.67499, 0.0367206, -1.36409, 0.00080697, 0.725957, 8.4309e-05
-0.341248, 0.673378, 0.0380474, -1.36589, 0.000808216, 0.725968, 8.44289e-05
-0.339458, 0.671762, 0.0393727, -1.36771, 0.000807449, 0.725975, 8.4309e-05
-0.337657, 0.670149, 0.0407009, -1.36947, 0.000808408, 0.725975, 8.45487e-05
-0.335852, 0.668532, 0.0420359, -1.37123, 0.000807833, 0.725987, 8.4309e-05
-0.33404, 0.666927, 0.0433851, -1.373, 0.000807737, 0.725988, 8.44289e-05
-0.332225, 0.665327, 0.0447313, -1.37479, 0.00080812, 0.725994, 8.4309e-05
-0.330409, 0.663743, 0.0460578, -1.3766, 0.000807257, 0.725998, 8.4369e-05
-0.328593, 0.662165, 0.0473816, -1.3784, 0.000807449, 0.725997, 8.4309e-05
-0.326759, 0.660588, 0.0487273, -1.3802, 0.000809079, 0.726007, 8.44289e-05
-0.324911, 0.659022, 0.0500976, -1.38198, 0.000807545, 0.726006, 8.44289e-05
-0.323057, 0.657457, 0.0514638, -1.38376, 0.000807162, 0.726014, 8.4309e-05
-0.32121, 0.655913, 0.0528132, -1.38555, 0.000807449, 0.726015, 8.44289e-05
-0.319351, 0.654367, 0.0541687, -1.38735, 0.000808791, 0.726019, 8.4309e-05
-0.317475, 0.652822, 0.0555502, -1.38911, 0.000806874, 0.726017, 8.44888e-05
-0.315593, 0.651274, 0.0569364, -1.39085, 0.000808024, 0.726022, 8.44289e-05
-0.313709, 0.649744, 0.0583203, -1.3926, 0.000807257, 0.726022, 8.45487e-05
-0.311814, 0.648214, 0.0596985, -1.39437, 0.000807162, 0.72603, 8.4309e-05
-0.309909, 0.646704, 0.0610862, -1.39614, 0.000806586, 0.726025, 8.45487e-05
-0.307995, 0.645206, 0.0624843, -1.39791, 0.000809942, 0.726036, 8.4309e-05
-0.306077, 0.643724, 0.0638935, -1.3997, 0.000807257, 0.726035, 8.44289e-05
-0.304157, 0.64224, 0.0652878, -1.40144, 0.000807257, 0.726036, 8.44289e-05
-0.302243, 0.640761, 0.0666622, -1.40318, 0.000806874, 0.726037, 8.45487e-05
-0.300313, 0.639304, 0.0680507, -1.40496, 0.000807449, 0.726041, 8.44289e-05
-0.298364, 0.637855, 0.0694719, -1.40674, 0.00080649, 0.72604, 8.4309e-05
-0.296421, 0.63641, 0.0708901, -1.40846, 0.000807162, 0.726038, 8.44289e-05
-0.294484, 0.634962, 0.0722909, -1.41016, 0.000807162, 0.72604, 8.4309e-05
-0.292542, 0.63353, 0.0736901, -1.41188, 0.00080812, 0.726041, 8.45487e-05
-0.290572, 0.632103, 0.075118, -1.41361, 0.000807162, 0.72604, 8.4309e-05
-0.288595, 0.630694, 0.0765646, -1.41533, 0.000807162, 0.72604, 8.44289e-05
-0.286619, 0.629297, 0.0780035, -1.41707, 0.00080697, 0.726042, 8.41892e-05
-0.284638, 0.627919, 0.079431, -1.4188, 0.000807545, 0.726041, 8.44289e-05
-0.282649, 0.626542, 0.0808596, -1.42052, 0.000807162, 0.72604, 8.4309e-05
-0.280646, 0.625183, 0.0823089, -1.4222, 0.000807737, 0.726044, 8.44289e-05
-0.278639, 0.623836, 0.0837698, -1.42391, 0.000807257, 0.726043, 8.4309e-05
-0.276649, 0.622504, 0.0851938, -1.42562, 0.000806874, 0.726045, 8.45487e-05
-0.274669, 0.621175, 0.0866, -1.42731, 0.000807257, 0.726041, 8.4309e-05
-0.272672, 0.619854, 0.0880367, -1.42896, 0.000807257, 0.726044, 8.44289e-05
-0.270651, 0.618543, 0.0895078, -1.4306, 0.000807162, 0.726044, 8.44888e-05
-0.26863, 0.617248, 0.0909727, -1.43224, 0.000806586, 0.726041, 8.45487e-05
-0.266615, 0.61596, 0.092412, -1.43388, 0.000806874, 0.726049, 8.44289e-05
-0.26459, 0.614686, 0.093862, -1.43552, 0.000806586, 0.726043, 8.44289e-05
-0.262548, 0.613428, 0.0953325, -1.43715, 0.0008086, 0.726045, 8.44289e-05
-0.260493, 0.612182, 0.0968218, -1.43879, 0.000807449, 0.726044, 8.44289e-05
-0.258436, 0.61095, 0.0983044, -1.44038, 0.000807449, 0.726043, 8.44289e-05
-0.25639, 0.609731, 0.0997537, -1.44198, 0.00080649, 0.726049, 8.44888e-05
-0.254336, 0.608534, 0.101213, -1.44359, 0.000807162, 0.726043, 8.44289e-05
-0.25226, 0.60735, 0.10271, -1.44521, 0.000807162, 0.726048, 8.44289e-05
-0.250187, 0.60618, 0.1042, -1.4468, 0.000807257, 0.726042, 8.44289e-05
-0.248127, 0.605012, 0.105645, -1.44835, 0.000806682, 0.726045, 8.4309e-05
-0.24606, 0.603865, 0.107095, -1.4499, 0.000807162, 0.726044, 8.45487e-05
-0.243965, 0.602718, 0.108588, -1.45144, 0.00080649, 0.726043, 8.4309e-05
-0.241864, 0.6016, 0.110103, -1.45298, 0.000807257, 0.726045, 8.45487e-05
-0.239769, 0.600489, 0.111601, -1.45452, 0.000806011, 0.726043, 8.44289e-05
-0.237681, 0.599404, 0.113067, -1.45606, 0.000807449, 0.726044, 8.44888e-05
-0.235578, 0.598327, 0.114551, -1.45758, 0.00080697, 0.726044, 8.4309e-05
-0.233454, 0.597271, 0.116076, -1.45909, 0.000806874, 0.726041, 8.45487e-05
-0.231324, 0.596216, 0.117608, -1.46055, 0.000806778, 0.726043, 8.4309e-05
-0.229207, 0.595183, 0.119102, -1.46202, 0.000807162, 0.726045, 8.45487e-05
-0.227088, 0.594164, 0.120582, -1.4635, 0.000806107, 0.726043, 8.44289e-05
-0.224944, 0.593163, 0.122101, -1.46497, 0.000806586, 0.726044, 8.44888e-05
-0.222795, 0.592169, 0.12363, -1.4664, 0.000807162, 0.726039, 8.44289e-05
-0.220659, 0.59119, 0.125123, -1.4678, 0.000806586, 0.726045, 8.4309e-05
-0.218532, 0.590229, 0.126596, -1.46921, 0.000806778, 0.72604, 8.45487e-05
-0.216387, 0.589287, 0.128095, -1.47061, 0.000807641, 0.726041, 8.44289e-05
-0.214227, 0.588354, 0.129637, -1.47198, 0.00080649, 0.726042, 8.44289e-05
-0.212064, 0.587441, 0.131176, -1.47335, 0.000806586, 0.726038, 8.44289e-05
-0.209914, 0.586555, 0.132674, -1.47473, 0.000806874, 0.726045, 8.44289e-05
-0.207755, 0.58568, 0.134175, -1.47607, 0.000806586, 0.726036, 8.44289e-05
-0.205566, 0.584833, 0.135725, -1.47741, 0.000806778, 0.726046, 8.44289e-05
-0.203377, 0.583994, 0.137285, -1.47873, 0.000805628, 0.726036, 8.4309e-05
-0.201198, 0.583167, 0.138809, -1.48, 0.000806874, 0.726041, 8.45487e-05
-0.199026, 0.582368, 0.140314, -1.48129, 0.000807257, 0.726039, 8.4309e-05
-0.196836, 0.581591, 0.141848, -1.48257, 0.000807162, 0.72604, 8.45487e-05
-0.194643, 0.580834, 0.143396, -1.48385, 0.000806299, 0.726038, 8.44888e-05
-0.192459, 0.580095, 0.144914, -1.48508, 0.000805915, 0.726038, 8.45487e-05
-0.190283, 0.579361, 0.146409, -1.48629, 0.000805628, 0.726038, 8.44289e-05
-0.188085, 0.578644, 0.14793, -1.48748, 0.000807162, 0.726038, 8.45487e-05
-0.185866, 0.577949, 0.149493, -1.48866, 0.00080697, 0.726038, 8.44289e-05
-0.183656, 0.577269, 0.15104, -1.48983, 0.000806011, 0.726037, 8.44289e-05
-0.181452, 0.576613, 0.15256, -1.49098, 0.00080649, 0.726037, 8.44289e-05
-0.179236, 0.575975, 0.154091, -1.49211, 0.000806874, 0.726037, 8.44289e-05
-0.177005, 0.575364, 0.155646, -1.49323, 0.00080649, 0.726037, 8.44289e-05
-0.174774, 0.574765, 0.157213, -1.49436, 0.000806011, 0.726037, 8.44289e-05
-0.172546, 0.574187, 0.15875, -1.49545, 0.00080649, 0.726037, 8.45487e-05
-0.170322, 0.573637, 0.160272, -1.49654, 0.000806011, 0.726037, 8.4309e-05
-0.168085, 0.5731, 0.161817, -1.49759, 0.000805915, 0.726036, 8.44289e-05
-0.165841, 0.572574, 0.163365, -1.49862, 0.00080534, 0.726036, 8.44888e-05
-0.163616, 0.572076, 0.16488, -1.49962, 0.000805628, 0.726036, 8.45487e-05
-0.161386, 0.571613, 0.166392, -1.50061, 0.00080534, 0.726036, 8.4309e-05
-0.159142, 0.571164, 0.167933, -1.50159, 0.000806299, 0.726036, 8.45487e-05
-0.15689, 0.570727, 0.16949, -1.50254, 0.000806299, 0.726035, 8.4309e-05
-0.154645, 0.570303, 0.171034, -1.50348, 0.000806299, 0.726036, 8.45487e-05
-0.152398, 0.56992, 0.172564, -1.50439, 0.000806011, 0.726035, 8.4309e-05
-0.150139, 0.569563, 0.174103, -1.50528, 0.000805628, 0.726035, 8.45487e-05
-0.147863, 0.569221, 0.175665, -1.50612, 0.000806011, 0.726035, 8.44888e-05
-0.145588, 0.568891, 0.177227, -1.50697, 0.000805628, 0.726034, 8.44289e-05
-0.143325, 0.56858, 0.178756, -1.5078, 0.000806011, 0.726035, 8.45487e-05
-0.141053, 0.568301, 0.180285, -1.50862, 0.000805723, 0.726034, 8.44289e-05
-0.138772, 0.568062, 0.181827, -1.50941, 0.00080534, 0.726034, 8.4369e-05
-0.136501, 0.567838, 0.183354, -1.51016, 0.000804956, 0.726033, 8.4309e-05
-0.134237, 0.567636, 0.184859, -1.51089, 0.000805628, 0.726034, 8.45487e-05
-0.131966, 0.567451, 0.18637, -1.51163, 0.000806011, 0.726032, 8.44888e-05
-0.129679, 0.567281, 0.187911, -1.51231, 0.000806299, 0.726032, 8.45487e-05
-0.127384, 0.567131, 0.189465, -1.51297, 0.000806299, 0.726031, 8.44289e-05
-0.1251, 0.567012, 0.190989, -1.51363, 0.000805723, 0.726031, 8.45487e-05
-0.122812, 0.566923, 0.192507, -1.51426, 0.000805819, 0.72603, 8.44289e-05
-0.12051, 0.56686, 0.194049, -1.51486, 0.00080534, 0.72603, 8.45487e-05
-0.118203, 0.566814, 0.1956, -1.51546, 0.000805723, 0.72603, 8.44289e-05
-0.115906, 0.566784, 0.197138, -1.51602, 0.000805628, 0.72603, 8.44888e-05
-0.113611, 0.566777, 0.198651, -1.51654, 0.000805148, 0.72603, 8.45487e-05
-0.111309, 0.566793, 0.200167, -1.51704, 0.00080534, 0.726029, 8.4309e-05
-0.108996, 0.56681, 0.201693, -1.51754, 0.000805148, 0.726029, 8.44289e-05
-0.106693, 0.566827, 0.203199, -1.518, 0.000804094, 0.726028, 8.4309e-05
-0.104406, 0.566854, 0.204676, -1.51845, 0.000805436, 0.726029, 8.45487e-05
-0.102104, 0.566888, 0.206162, -1.5189, 0.000805148, 0.726028, 8.4309e-05
-0.0997877, 0.56692, 0.207678, -1.51935, 0.000804956, 0.726027, 8.45487e-05
-0.0974757, 0.566966, 0.209192, -1.51978, 0.000804477, 0.726026, 8.4309e-05
-0.0951719, 0.567049, 0.210675, -1.52017, 0.000804956, 0.726026, 8.45487e-05
-0.0928626, 0.567171, 0.212158, -1.52052, 0.000806011, 0.726026, 8.44289e-05
-0.090539, 0.567319, 0.213664, -1.52084, 0.000804956, 0.726026, 8.45487e-05
-0.0882019, 0.56749, 0.215187, -1.52113, 0.000805723, 0.726025, 8.44289e-05
-0.0858778, 0.567683, 0.21669, -1.52139, 0.000803998, 0.726024, 8.45487e-05
-0.0835603, 0.567902, 0.218164, -1.52161, 0.000804477, 0.726023, 8.44289e-05
-0.0812364, 0.568153, 0.219647, -1.52183, 0.000805148, 0.726023, 8.44289e-05
-0.0789066, 0.568426, 0.221142, -1.52202, 0.000804573, 0.726023, 8.45487e-05
-0.0765914, 0.568711, 0.222614, -1.52219, 0.000804477, 0.726023, 8.44888e-05
-0.0742836, 0.569008, 0.224059, -1.52233, 0.000804765, 0.726022, 8.46087e-05
-0.0719685, 0.569321, 0.225509, -1.52244, 0.000804477, 0.726022, 8.44888e-05
-0.0696383, 0.569664, 0.226988, -1.52252, 0.000803998, 0.726022, 8.45487e-05
-0.067305, 0.570031, 0.228471, -1.52257, 0.000803806, 0.726021, 8.4309e-05
-0.0649836, 0.570412, 0.229924, -1.52258, 0.000804956, 0.726021, 8.45487e-05
-0.0626562, 0.570803, 0.231373, -1.52258, 0.000804285, 0.72602, 8.4309e-05
-0.0603221, 0.571218, 0.232832, -1.52258, 0.000804094, 0.726019, 8.45487e-05
-0.0579825, 0.571661, 0.2343, -1.52257, 0.000804285, 0.726018, 8.44888e-05
-0.0556459, 0.57214, 0.235766, -1.52255, 0.000804285, 0.726017, 8.45487e-05
-0.0533138, 0.572624, 0.237204, -1.52254, 0.000804573, 0.726015, 8.44289e-05
-0.0509813, 0.573115, 0.23863, -1.52252, 0.000804765, 0.726014, 8.45487e-05
-0.0486383, 0.573618, 0.240078, -1.52252, 0.000804477, 0.726014, 8.45487e-05
-0.0463032, 0.574151, 0.241513, -1.52251, 0.000803327, 0.726012, 8.44289e-05
-0.0439803, 0.57471, 0.242917, -1.52251, 0.000803422, 0.726012, 8.45487e-05
-0.0416626, 0.57528, 0.24431, -1.5225, 0.000804094, 0.72601, 8.4309e-05
-0.0393337, 0.575861, 0.245716, -1.52249, 0.000804285, 0.72601, 8.45487e-05
-0.0369993, 0.576459, 0.247147, -1.52249, 0.000804094, 0.726009, 8.4309e-05
-0.0346653, 0.577067, 0.248571, -1.52248, 0.000803806, 0.726009, 8.46685e-05
-0.0323421, 0.577676, 0.249956, -1.52247, 0.000802943, 0.726007, 8.4309e-05
-0.0300161, 0.578301, 0.251341, -1.52245, 0.000802464, 0.726006, 8.46685e-05
-0.0276758, 0.578944, 0.252742, -1.52243, 0.000803518, 0.726003, 8.44888e-05
-0.0253326, 0.579602, 0.254149, -1.52241, 0.000803998, 0.726002, 8.45487e-05
-0.0229953, 0.580263, 0.255542, -1.52239, 0.000802464, 0.726001, 8.44888e-05
-0.0206709, 0.580938, 0.2569, -1.52237, 0.000803327, 0.725998, 8.45487e-05
-0.0183449, 0.581628, 0.258257, -1.52233, 0.000804094, 0.725996, 8.46685e-05
-0.0160029, 0.582335, 0.259645, -1.5223, 0.000802464, 0.725994, 8.44289e-05
-0.0136648, 0.583061, 0.261015, -1.52226, 0.00080256, 0.725992, 8.45487e-05
-0.0113501, 0.583813, 0.262339, -1.52216, 0.000802943, 0.725991, 8.4309e-05
-0.00903179, 0.584586, 0.263652, -1.52205, 0.000803614, 0.725991, 8.45487e-05
-0.00670206, 0.585395, 0.264983, -1.52192, 0.000802847, 0.72599, 8.44888e-05
-0.00435878, 0.586218, 0.266341, -1.52173, 0.000803614, 0.72599, 8.45487e-05
-0.00203061, 0.587047, 0.267671, -1.52147, 0.000802655, 0.725988, 8.4309e-05
0.00028103, 0.587901, 0.268968, -1.52119, 0.000803135, 0.725988, 8.45487e-05
0.00259866, 0.58876, 0.27027, -1.52087, 0.000803327, 0.725986, 8.44289e-05
0.0049354, 0.589644, 0.271592, -1.52052, 0.000803998, 0.725986, 8.45487e-05
0.00727275, 0.590546, 0.272911, -1.52013, 0.000802176, 0.725985, 8.45487e-05
0.0096017, 0.591466, 0.2742, -1.51971, 0.000802176, 0.725982, 8.44289e-05
0.0119253, 0.592402, 0.275467, -1.51927, 0.000802464, 0.725983, 8.44289e-05
0.0142581, 0.593339, 0.276743, -1.51878, 0.000802943, 0.725976, 8.44888e-05
0.0165976, 0.5943, 0.278027, -1.51827, 0.000803135, 0.725979, 8.45487e-05
0.018928, 0.595273, 0.279298, -1.51774, 0.000802464, 0.725974, 8.4309e-05
0.0212444, 0.596266, 0.280538, -1.51717, 0.000802847, 0.725972, 8.45487e-05
0.0235634, 0.597267, 0.281766, -1.51657, 0.000801601, 0.725971, 8.44888e-05
0.0258845, 0.59829, 0.282993, -1.51592, 0.000801505, 0.725971, 8.46685e-05
0.0282033, 0.599326, 0.284218, -1.51528, 0.000802847, 0.725967, 8.44888e-05
0.0305246, 0.600371, 0.285445, -1.51459, 0.000802272, 0.725961, 8.45487e-05
0.0328353, 0.601426, 0.286656, -1.51386, 0.000801601, 0.725962, 8.44289e-05
0.0351491, 0.602491, 0.287862, -1.51312, 0.000802464, 0.725957, 8.45487e-05
0.0374595, 0.603586, 0.289053, -1.51237, 0.000801888, 0.725956, 8.44289e-05
0.0397673, 0.604682, 0.290239, -1.5116, 0.000801888, 0.725953, 8.44888e-05
0.0420765, 0.60581, 0.291418, -1.51082, 0.000801793, 0.725952, 8.45487e-05
0.0443977, 0.606934, 0.292606, -1.51001, 0.000803327, 0.725947, 8.44289e-05
0.0467145, 0.608077, 0.293781, -1.50917, 0.000801793, 0.725945, 8.45487e-05
0.0490316, 0.609216, 0.294937, -1.50833, 0.000801984, 0.725936, 8.4309e-05
0.0513429, 0.610397, 0.296079, -1.50746, 0.000801601, 0.725929, 8.4369e-05
0.0536601, 0.611581, 0.297215, -1.50657, 0.000802368, 0.725924, 8.44289e-05
0.055978, 0.6128, 0.298361, -1.50566, 0.000801601, 0.725916, 8.46087e-05
0.0582831, 0.614019, 0.299483, -1.50474, 0.000801888, 0.725913, 8.44888e-05
0.0605738, 0.615248, 0.300576, -1.5038, 0.000802176, 0.72591, 8.45487e-05
0.0628709, 0.616486, 0.301663, -1.50284, 0.000801601, 0.725906, 8.44289e-05
0.0651675, 0.617732, 0.302749, -1.50184, 0.00080045, 0.725904, 8.45487e-05
0.0674564, 0.618996, 0.303826, -1.50084, 0.000801217, 0.725899, 8.44289e-05
0.0697442, 0.620275, 0.304892, -1.49982, 0.000801984, 0.725896, 8.46087e-05
0.0720233, 0.621566, 0.305947, -1.4988, 0.000801313, 0.725893, 8.45487e-05
0.0743087, 0.622868, 0.306995, -1.49776, 0.000800354, 0.725891, 8.44888e-05
0.0765932, 0.624182, 0.308039, -1.49671, 0.000799875, 0.725889, 8.46685e-05
0.0788709, 0.625509, 0.309059, -1.49564, 0.000800642, 0.725887, 8.44888e-05
0.0811475, 0.626844, 0.31008, -1.49454, 0.000801409, 0.725882, 8.45487e-05
0.0834337, 0.628181, 0.311102, -1.49342, 0.000801888, 0.725882, 8.44289e-05
0.0857227, 0.629536, 0.312117, -1.49233, 0.000801984, 0.725878, 8.44888e-05
0.0880029, 0.630905, 0.313101, -1.49132, 0.000799971, 0.725881, 8.47284e-05
0.0902766, 0.632275, 0.314075, -1.49038, 0.000798533, 0.725876, 8.4309e-05
0.0925385, 0.633632, 0.315032, -1.48947, 0.000799588, 0.725881, 8.45487e-05
0.0947867, 0.634986, 0.315982, -1.48867, 0.000800354, 0.725881, 8.44289e-05
0.0970064, 0.636336, 0.316898, -1.48797, 0.000800354, 0.72588, 8.45487e-05
0.0992063, 0.637672, 0.317803, -1.48734, 0.000801505, 0.725882, 8.44888e-05
0.101395, 0.639017, 0.318692, -1.48679, 0.000800834, 0.725882, 8.44888e-05
0.103563, 0.640363, 0.319549, -1.48631, 0.000801121, 0.72588, 8.46685e-05
0.105703, 0.64173, 0.32037, -1.48586, 0.000801601, 0.725882, 8.44888e-05
0.107821, 0.643114, 0.321161, -1.48549, 0.000801505, 0.725883, 8.45487e-05
0.109923, 0.644525, 0.321938, -1.48517, 0.000799683, 0.725882, 8.44888e-05
0.112012, 0.645941, 0.322699, -1.48494, 0.00080045, 0.725883, 8.46685e-05
0.11408, 0.647359, 0.323433, -1.48471, 0.000799683, 0.725877, 8.44888e-05
0.116122, 0.648768, 0.324132, -1.48454, 0.000800354, 0.725883, 8.44289e-05
0.118143, 0.650189, 0.324815, -1.48443, 0.000800834, 0.725878, 8.45487e-05
0.120154, 0.651633, 0.325473, -1.48435, 0.000801026, 0.725879, 8.44888e-05
0.122158, 0.653075, 0.326105, -1.4843, 0.000801888, 0.725877, 8.46685e-05
0.124141, 0.654539, 0.326711, -1.48426, 0.000800642, 0.72588, 8.44888e-05
0.126092, 0.655997, 0.327252, -1.48427, 0.000801026, 0.725877, 8.45487e-05
0.128034, 0.657467, 0.327765, -1.48427, 0.000800834, 0.725874, 8.4309e-05
0.129968, 0.658933, 0.328283, -1.48428, 0.000801026, 0.725878, 8.45487e-05
0.131881, 0.660419, 0.328787, -1.48427, 0.000800834, 0.725871, 8.44888e-05
0.133766, 0.66192, 0.329232, -1.48428, 0.000800067, 0.725874, 8.45487e-05
0.135639, 0.663437, 0.329634, -1.48427, 0.000800546, 0.72587, 8.44289e-05
0.137507, 0.664981, 0.330043, -1.48428, 0.000799012, 0.725874, 8.45487e-05
0.139359, 0.666517, 0.330437, -1.48427, 0.000800834, 0.725868, 8.46087e-05
0.141186, 0.66806, 0.330789, -1.48427, 0.000799683, 0.72587, 8.44289e-05
0.142991, 0.669599, 0.331078, -1.48427, 0.000800354, 0.725869, 8.46685e-05
0.144794, 0.671153, 0.331348, -1.48426, 0.000800067, 0.725866, 8.44289e-05
0.146595, 0.672704, 0.331615, -1.48425, 0.000800834, 0.725868, 8.46685e-05
0.148372, 0.674267, 0.331855, -1.48424, 0.000798533, 0.725863, 8.44888e-05
0.150115, 0.67583, 0.332041, -1.48424, 0.000799396, 0.725862, 8.46685e-05
0.151852, 0.677389, 0.332205, -1.48422, 0.000800354, 0.725861, 8.45487e-05
0.153585, 0.678949, 0.332367, -1.4842, 0.000800163, 0.72586, 8.45487e-05
0.155301, 0.6805, 0.332504, -1.48417, 0.000799971, 0.725859, 8.45487e-05
0.156989, 0.682064, 0.332605, -1.48413, 0.000798916, 0.725855, 8.44888e-05
0.158662, 0.683627, 0.332671, -1.48409, 0.000800163, 0.725853, 8.45487e-05
0.160337, 0.685214, 0.332719, -1.48402, 0.000799875, 0.725849, 8.44888e-05
0.162, 0.686792, 0.33274, -1.48393, 0.000799971, 0.725847, 8.47284e-05
0.163643, 0.688383, 0.332731, -1.48381, 0.000800067, 0.725844, 8.4309e-05
0.165259, 0.689978, 0.332707, -1.48368, 0.000799204, 0.725845, 8.46685e-05
0.166867, 0.691594, 0.332684, -1.4835, 0.000799683, 0.725831, 8.44888e-05
0.168456, 0.693221, 0.332651, -1.48329, 0.000799588, 0.725833, 8.45487e-05
0.17002, 0.694865, 0.332614, -1.48305, 0.000800642, 0.725826, 8.44289e-05
0.171562, 0.696507, 0.332572, -1.4828, 0.000798245, 0.725826, 8.45487e-05
0.17309, 0.698148, 0.332498, -1.48251, 0.000799012, 0.725815, 8.45487e-05
0.174605, 0.699784, 0.332387, -1.48218, 0.000798725, 0.725815, 8.44289e-05
0.17611, 0.701419, 0.332242, -1.48182, 0.000800163, 0.725806, 8.46685e-05
0.177605, 0.70307, 0.332077, -1.48145, 0.000799875, 0.725805, 8.44888e-05
0.179098, 0.70474, 0.331873, -1.48105, 0.000799588, 0.725801, 8.44888e-05
0.180571, 0.706416, 0.331631, -1.48061, 0.000799012, 0.725798, 8.4309e-05
0.182026, 0.708088, 0.331364, -1.48015, 0.000799971, 0.725795, 8.45487e-05
0.183479, 0.709758, 0.331082, -1.47966, 0.000799204, 0.725794, 8.44289e-05
0.184909, 0.711432, 0.330784, -1.47913, 0.000798245, 0.725786, 8.45487e-05
0.186322, 0.713131, 0.330463, -1.47857, 0.000798725, 0.725786, 8.44289e-05
0.18772, 0.714835, 0.330108, -1.47801, 0.00080045, 0.725784, 8.46087e-05
