dq1, dq2, dq3, dq4, dq5, dq6, dq7
0.175648, 0.345733, -0.0789199, 0.276207, 2.36263e-05, 0.000249681, -1.05155e-05
0.17525, 0.344772, -0.0864189, 0.274201, 2.11413e-05, 0.000284153, -1.13295e-05
0.172425, 0.343912, -0.0934325, 0.270643, -1.30307e-06, 0.00045293, 1.50008e-05
0.172741, 0.342524, -0.0971944, 0.270067, 4.21282e-05, -4.62156e-05, -6.70419e-06
0.171453, 0.340967, -0.100416, 0.269372, 7.99703e-06, 0.000586817, -9.6406e-06
0.167091, 0.339991, -0.107443, 0.266087, 4.62495e-05, 0.000353465, 1.57492e-05
0.167688, 0.339551, -0.110811, 0.264625, -0.000107622, 0.000156634, 3.09339e-07
0.16579, 0.338489, -0.114085, 0.264944, -6.90539e-05, 6.94102e-05, -1.32145e-05
0.16306, 0.337257, -0.118546, 0.263358, 0.000108208, 0.000250993, 1.41655e-05
0.161564, 0.335777, -0.123319, 0.259111, 6.93134e-05, 0.000137915, -3.92474e-07
0.157831, 0.335182, -0.128317, 0.257556, 9.47836e-05, -5.61827e-06, -2.68771e-05
0.158612, 0.333476, -0.12907, 0.254665, -9.68253e-05, 0.000524722, 2.14627e-05
0.159139, 0.33236, -0.130158, 0.25634, 1.04898e-05, -4.10926e-05, 2.84118e-06
0.154934, 0.330244, -0.13371, 0.256635, -6.02315e-06, 0.000829331, -1.20926e-05
0.154573, 0.329746, -0.137486, 0.252301, -2.40316e-05, 0.00024071, 1.46627e-05
0.153325, 0.329199, -0.137831, 0.251155, -4.26834e-05, 0.000660571, -2.01935e-05
0.150763, 0.328002, -0.13982, 0.24729, 7.71877e-05, 7.91708e-05, -2.27876e-06
0.151409, 0.327612, -0.142616, 0.242888, -8.50092e-06, 0.00094937, 1.90115e-05
0.149921, 0.326084, -0.144463, 0.24053, 8.16443e-05, 8.0351e-05, 1.75499e-06
0.146425, 0.324826, -0.146248, 0.240807, 4.14551e-06, 0.000456042, -1.25739e-05
0.147191, 0.323542, -0.147253, 0.238667, -4.08686e-05, 0.000202089, 1.44494e-05
0.145462, 0.322078, -0.146711, 0.236491, -6.08161e-05, 0.000263063, -2.66675e-07
0.141913, 0.320315, -0.150001, 0.235226, 5.08424e-06, 2.31363e-05, -1.34698e-05
0.142936, 0.317799, -0.151466, 0.234572, -9.38493e-05, 0.000337263, 1.40524e-05
0.142349, 0.315349, -0.150927, 0.234036, 6.51858e-05, 0.000122763, -4.42598e-07
0.138772, 0.314077, -0.153164, 0.229754, 5.02488e-05, 0.000267953, -1.35477e-05
0.139422, 0.313579, -0.153801, 0.225033, 1.15761e-05, 0.000205495, 3.40391e-05
0.137975, 0.313666, -0.154531, 0.222007, -8.02815e-05, -2.3743e-06, -2.49586e-05
0.133897, 0.311449, -0.157557, 0.222882, 8.18697e-05, 9.23847e-05, 2.2915e-06
0.133965, 0.310106, -0.157283, 0.220566, 2.5608e-05, 0.000327895, 7.68517e-06
0.133682, 0.308803, -0.159097, 0.217745, 4.3382e-05, 0.000172006, -2.32855e-05
0.129005, 0.30906, -0.160869, 0.214186, -6.62066e-05, 2.94977e-05, -1.03187e-05
0.128447, 0.307412, -0.159485, 0.211101, 2.69549e-06, 0.000827252, 2.21185e-05
0.129855, 0.306489, -0.159292, 0.208392, 2.2557e-05, 0.000273161, -1.68895e-05
0.126382, 0.304758, -0.161816, 0.206685, -6.75698e-07, 0.0011421, -7.48438e-06
0.122713, 0.302369, -0.163809, 0.202538, -2.1662e-05, 0.00087983, 2.33744e-05
0.123851, 0.301244, -0.163077, 0.202108, -9.59923e-06, 0.000970479, -9.66324e-06
0.122887, 0.299211, -0.16382, 0.20069, -4.25378e-06, 0.000963949, -1.09519e-05
0.117854, 0.299724, -0.16505, 0.197832, -3.39191e-05, 0.00131475, 2.18379e-05
0.116445, 0.297936, -0.166109, 0.193436, 3.83658e-05, 0.0020975, -1.70139e-05
0.11843, 0.297785, -0.164356, 0.193464, -4.36122e-06, 0.00131656, -8.69757e-07
0.116807, 0.293827, -0.164227, 0.192321, 8.73894e-06, 0.00241198, 1.96359e-05
0.112898, 0.294175, -0.166539, 0.187791, 5.72692e-05, 0.00200313, -1.79896e-05
0.112561, 0.293469, -0.166382, 0.184362, -3.86901e-05, 0.00258943, -1.30216e-06
0.113179, 0.293916, -0.167867, 0.181928, -6.47347e-06, 0.0019216, 3.94656e-05
0.109161, 0.292773, -0.168592, 0.177186, -7.76084e-05, 0.00322733, -2.2554e-05
0.105599, 0.290278, -0.168567, 0.174237, 0.000157814, 0.00279823, -9.9945e-06
0.105542, 0.288979, -0.167641, 0.173117, 5.86482e-06, 0.00219432, 1.55924e-05
0.108193, 0.286194, -0.16667, 0.171539, 8.80103e-05, 0.00292106, -1.97815e-05
0.10479, 0.286015, -0.169457, 0.169779, -6.77733e-05, 0.00260913, -2.09619e-06
0.0998449, 0.282678, -0.170938, 0.169706, 2.00125e-06, 0.00271114, 1.90924e-05
0.0986546, 0.281787, -0.168525, 0.167038, -9.78473e-06, 0.00329691, -1.82305e-05
0.100603, 0.281833, -0.167609, 0.160377, -4.33598e-06, 0.00442404, -1.40888e-06
0.0986769, 0.279517, -0.169592, 0.158953, 8.75012e-06, 0.00407599, 1.9397e-05
0.0922509, 0.277216, -0.173194, 0.156447, 3.87751e-06, 0.00442893, -1.80955e-05
0.0898438, 0.275716, -0.171594, 0.153601, -8.95329e-06, 0.00433174, -1.34907e-06
0.0920138, 0.275512, -0.167674, 0.149511, -1.46391e-05, 0.0048626, 1.94235e-05
0.0931823, 0.275635, -0.169121, 0.143894, 1.4856e-05, 0.00441047, -1.1414e-05
0.087834, 0.275249, -0.174407, 0.142693, 1.72742e-05, 0.00345599, -1.17277e-05
0.0812129, 0.272322, -0.176869, 0.139458, -3.03614e-06, 0.00458129, 1.48243e-05
0.0797337, 0.270351, -0.173609, 0.13713, 6.27228e-05, 0.00397216, -2.68037e-05
0.0806932, 0.267789, -0.170303, 0.133937, -4.6945e-05, 0.00476998, 3.48346e-05
0.0797503, 0.266267, -0.173702, 0.130759, -3.14746e-05, 0.00527036, 8.76681e-06
0.0744942, 0.264371, -0.178586, 0.129705, -2.46386e-05, 0.00602598, -1.61364e-05
0.0692753, 0.262823, -0.178441, 0.127837, 1.04443e-05, 0.00549993, 1.28707e-05
0.0678102, 0.261991, -0.173918, 0.124459, -1.67343e-05, 0.00638797, -7.64812e-06
0.0683355, 0.261882, -0.170553, 0.121822, 3.53095e-05, 0.00572708, -1.67286e-05
0.0664928, 0.260279, -0.174948, 0.116628, -1.63872e-05, 0.00676225, 1.9278e-05
0.0638076, 0.25808, -0.178584, 0.114801, -2.86243e-05, 0.00541911, -1.14785e-05
0.0623308, 0.254156, -0.178366, 0.113644, 1.93496e-05, 0.00597177, 8.26503e-06
0.0603483, 0.254206, -0.176328, 0.110315, 4.06086e-05, 0.0058563, 1.03323e-05
0.0574677, 0.255509, -0.174838, 0.103455, 8.20634e-05, 0.00586519, -2.87943e-05
0.0530613, 0.255273, -0.177494, 0.0977316, -6.34031e-06, 0.0054487, 7.26149e-06
0.0502277, 0.252138, -0.175921, 0.0974245, -2.41722e-05, 0.00513067, 9.89971e-06
0.0492657, 0.249174, -0.174404, 0.0947391, -4.0036e-08, 0.00569714, -2.23163e-05
0.0488861, 0.24722, -0.174232, 0.089952, -4.27234e-05, 0.00582135, 2.34838e-05
0.0477636, 0.246127, -0.177559, 0.0879442, 1.31018e-05, 0.00394774, 3.7368e-06
0.0449037, 0.244975, -0.180635, 0.084792, 1.64774e-05, 0.00395166, -1.16957e-05
0.0404731, 0.242429, -0.180103, 0.0821873, -3.36979e-06, 0.00464745, 1.48385e-05
0.0363809, 0.240267, -0.178512, 0.0799786, -1.21648e-05, 0.00443525, -1.34458e-05
0.0341804, 0.238081, -0.177774, 0.0768777, -5.39069e-06, 0.00386739, -1.26281e-05
0.0328382, 0.236291, -0.178215, 0.0734414, 8.28274e-06, 0.00383598, 2.10951e-05
0.0302948, 0.235972, -0.177876, 0.0697498, 3.57045e-05, 0.00368859, -1.06733e-05
0.026198, 0.233648, -0.176765, 0.0645569, -1.62121e-05, 0.0045509, 8.62186e-06
0.0215729, 0.232785, -0.176946, 0.0637172, -2.85467e-05, 0.00344482, -2.86121e-06
0.0183889, 0.229386, -0.179196, 0.059688, -1.26501e-05, 0.00514361, -2.7959e-05
0.0170447, 0.229335, -0.179852, 0.0559738, 1.57568e-05, 0.00446158, 1.43014e-05
0.015468, 0.227697, -0.180477, 0.0513849, 2.8345e-05, 0.00465986, 2.63588e-05
0.0131676, 0.228073, -0.178731, 0.047376, 3.39038e-05, 0.00364659, -2.83621e-05
0.010233, 0.224916, -0.178739, 0.0436442, -2.76816e-05, 0.00451228, 2.08046e-05
0.00785136, 0.223503, -0.178949, 0.0403221, 1.97674e-05, 0.00404166, -4.13229e-06
0.00593511, 0.220622, -0.178508, 0.0352195, 8.75965e-06, 0.00434032, -1.51706e-05
0.00344424, 0.219051, -0.17898, 0.0315569, -2.81524e-05, 0.00344493, 1.99684e-05
0.000865591, 0.216273, -0.178135, 0.0295068, -1.24754e-05, 0.00422938, 2.17901e-06
8.32678e-05, 0.214882, -0.18075, 0.0271634, 5.85399e-05, 0.00429002, -1.2386e-05
-6.98773e-05, 0.214259, -0.180948, 0.0240229, -2.74554e-05, 0.00402994, 7.8629e-06
-0.000678305, 0.212581, -0.183285, 0.0199617, 9.19602e-06, 0.00429508, 3.48434e-06
-0.00131496, 0.210436, -0.18438, 0.018409, -1.72875e-05, 0.00345825, -1.18076e-05
-0.00114996, 0.208364, -0.185833, 0.0130962, 3.5045e-05, 0.00434872, 1.4789e-05
-0.0014172, 0.205418, -0.187385, 0.00931369, 1.55297e-05, 0.00422946, -1.34678e-05
-0.00150893, 0.205233, -0.188767, 0.0060092, 6.8818e-06, 0.00425003, -1.26378e-05
-0.00174311, 0.203543, -0.190694, 0.00232922, -1.82935e-05, 0.00559385, 1.4421e-05
-0.00166002, 0.202447, -0.192021, 0.000878663, 1.32366e-05, 0.00600249, -6.9611e-06
-0.00184342, 0.199245, -0.193477, 0.000122434, -1.54775e-05, 0.00696438, -9.75445e-06
-0.00246527, 0.198113, -0.19549, -0.00033949, 3.8129e-06, 0.00720376, 2.23685e-05
-0.00298107, 0.198359, -0.198124, -0.00140507, 1.23612e-05, 0.00961224, -1.0109e-05
-0.00348326, 0.198835, -0.201254, -0.000369042, 1.61687e-05, 0.0102524, 1.55416e-05
-0.00361904, 0.199126, -0.200965, -0.000991068, -2.48692e-05, 0.0128919, 6.88708e-06
-0.0038594, 0.196319, -0.202319, -0.000385785, 3.16852e-05, 0.0147288, -4.36604e-05
-0.00398593, 0.194828, -0.202792, -0.000471263, -0.000124767, 0.0170511, 1.40132e-05
-0.00416212, 0.191931, -0.207193, -0.000248877, 7.28475e-05, 0.0186942, 6.20977e-06
-0.00465397, 0.191802, -0.207474, -0.000470658, 1.09189e-05, 0.0194223, -3.91794e-06
-0.0047251, 0.189543, -0.20828, -0.000482183, 0.000143647, 0.0221007, 1.82851e-05
-0.00539061, 0.188668, -0.206995, -0.00032045, 3.1621e-05, 0.0242419, -5.24877e-06
-0.00566551, 0.187587, -0.210864, -0.00058246, 2.47035e-05, 0.0266389, -2.23472e-05
-0.00679503, 0.186767, -0.212845, -0.000725258, -7.44838e-05, 0.0284152, 2.347e-05
-0.0128013, 0.184689, -0.214858, -0.000741824, -9.72417e-07, 0.0305371, -1.62906e-05
-0.0207616, 0.182473, -0.212579, -0.000475549, -4.30914e-07, 0.03081, -5.4925e-07
-0.0258308, 0.181164, -0.208066, -0.00165223, 3.18432e-05, 0.0331666, 1.97779e-05
-0.0282106, 0.180017, -0.203657, -0.00191339, 4.6145e-05, 0.0334034, -1.1257e-05
-0.0334962, 0.179382, -0.203011, -0.00189564, -1.15855e-05, 0.0328876, 1.68133e-06
-0.0397759, 0.179114, -0.204514, -0.00288214, -2.64965e-05, 0.0345144, 1.40967e-05
-0.0443138, 0.176786, -0.204345, -0.00181775, -1.05061e-06, 0.0348949, -1.37746e-05
-0.0478529, 0.175668, -0.202756, -0.00218693, 2.08776e-05, 0.0351903, 5.657e-07
-0.0534121, 0.172329, -0.202952, -0.00229048, 4.12857e-05, 0.0355614, 1.36023e-05
-0.0603802, 0.171177, -0.20408, -0.00246984, -3.04787e-06, 0.0374077, -1.39936e-05
-0.064716, 0.171687, -0.201264, -0.00393074, -1.20416e-05, 0.0404147, -1.28708e-05
-0.0662369, 0.17142, -0.196845, -0.00313663, -5.87133e-05, 0.0423279, 2.09875e-05
-0.0673847, 0.172602, -0.193646, -0.00378577, 1.66876e-05, 0.0425417, -1.0721e-05
-0.0712501, 0.169663, -0.197828, -0.00366634, 1.80665e-05, 0.0443448, 1.91886e-06
-0.077441, 0.1684, -0.200875, -0.00297275, 1.86969e-05, 0.0435622, 1.42019e-05
-0.0839083, 0.167127, -0.201065, -0.00396008, 6.16625e-05, 0.0439162, -2.70795e-05
-0.0874549, 0.167123, -0.195382, -0.00377694, -2.60523e-05, 0.0440263, 8.02138e-06
-0.0887129, 0.167669, -0.193318, -0.00471018, -1.15447e-05, 0.045263, 1.69062e-05
-0.0902713, 0.166829, -0.194119, -0.00448307, 1.62272e-05, 0.0470256, -1.25296e-05
-0.0947592, 0.16541, -0.196616, -0.00506313, 7.19088e-06, 0.0492482, 1.11741e-06
-0.100559, 0.16452, -0.196915, -0.00549369, 2.45491e-05, 0.0508671, 1.38468e-05
-0.102922, 0.163832, -0.193477, -0.00626509, 2.15502e-05, 0.0509505, -2.0555e-05
-0.102427, 0.162814, -0.191166, -0.0100972, -2.24844e-05, 0.0509808, -9.1087e-06
-0.105598, 0.161127, -0.192117, -0.018222, -7.40319e-05, 0.0502467, 2.26546e-05
-0.11293, 0.15659, -0.195181, -0.0243317, 3.12619e-05, 0.0464979, 3.36939e-06
-0.115284, 0.152837, -0.192982, -0.0326582, 5.65784e-05, 0.0443495, -5.18877e-06
-0.11229, 0.150654, -0.187743, -0.0449236, 3.70946e-06, 0.0471013, 3.10736e-05
-0.114493, 0.147384, -0.187264, -0.0569056, -1.97188e-05, 0.0498223, -3.29425e-05
-0.124352, 0.144593, -0.19211, -0.0652184, -3.00812e-05, 0.0497, 5.42327e-06
-0.129589, 0.142869, -0.195218, -0.0721054, 8.013e-06, 0.0484179, 2.40325e-06
-0.128012, 0.140477, -0.190563, -0.0794684, 3.5585e-05, 0.0464817, -3.23079e-05
-0.129709, 0.139224, -0.187605, -0.090259, -1.62651e-05, 0.0477392, 1.23742e-05
-0.134672, 0.137447, -0.187389, -0.0983441, -4.99133e-05, 0.0477291, 5.48346e-06
-0.137152, 0.134063, -0.189956, -0.101567, 5.26213e-05, 0.0441677, -1.75914e-05
-0.140186, 0.13211, -0.191248, -0.108694, 1.26469e-05, 0.0435838, 1.22259e-05
-0.143706, 0.132326, -0.188897, -0.119547, -1.57582e-05, 0.0463616, 5.41776e-06
-0.144639, 0.1305, -0.187174, -0.12479, 2.50511e-05, 0.0479329, -2.42902e-05
-0.148342, 0.127982, -0.187258, -0.128842, -4.22762e-05, 0.0463134, 4.93001e-05
-0.15402, 0.127186, -0.190733, -0.137264, 4.53341e-05, 0.0457159, -1.8196e-05
-0.15312, 0.124071, -0.187581, -0.14396, 9.39822e-06, 0.0464121, -2.14149e-05
-0.153942, 0.120308, -0.186371, -0.146953, 3.61988e-05, 0.0463336, 2.38832e-05
-0.158785, 0.119281, -0.186602, -0.153071, 5.36949e-06, 0.0461653, -2.76807e-06
-0.16089, 0.119, -0.188713, -0.158265, 1.3051e-05, 0.0440019, -7.89636e-06
-0.165921, 0.117093, -0.189055, -0.161955, -3.69223e-05, 0.0447116, 9.85243e-06
-0.167323, 0.114566, -0.186957, -0.166913, -5.69009e-06, 0.0469681, -2.3159e-06
-0.167504, 0.111792, -0.185941, -0.169064, -2.52149e-06, 0.047868, -2.10476e-05
-0.172142, 0.108874, -0.18778, -0.17342, -1.17889e-05, 0.0475994, 1.06944e-05
-0.173076, 0.106006, -0.188628, -0.177246, -5.22411e-06, 0.0451313, 1.80907e-05
-0.177154, 0.103827, -0.18843, -0.181818, -2.36776e-05, 0.0455925, -1.20047e-05
-0.179187, 0.103149, -0.188289, -0.187314, 3.22327e-05, 0.0458236, -1.19894e-05
-0.182011, 0.102114, -0.188653, -0.189269, 3.56266e-05, 0.0443577, 2.13781e-05
-0.185551, 0.0990929, -0.189142, -0.193325, 0.00011189, 0.0442553, -1.05479e-05
-0.185451, 0.0974872, -0.187476, -0.19848, -3.81412e-06, 0.0442099, -1.13439e-05
-0.187856, 0.0944799, -0.185544, -0.202479, -6.5739e-05, 0.0467658, 1.49944e-05
-0.187921, 0.0939347, -0.187237, -0.206433, 4.56084e-05, 0.047438, -1.33767e-05
-0.19148, 0.0926588, -0.187246, -0.208306, -3.31859e-05, 0.0468015, 7.41994e-07
-0.19233, 0.0910189, -0.187177, -0.212906, 8.13964e-05, 0.0464528, 2.03501e-05
-0.193667, 0.0886638, -0.185231, -0.21395, -4.9361e-05, 0.0455107, -1.10034e-05
-0.195822, 0.0855781, -0.185523, -0.216822, 1.01604e-05, 0.0456071, 1.7937e-06
-0.19751, 0.0853519, -0.187394, -0.218575, 6.85707e-05, 0.044115, 2.08162e-05
-0.200675, 0.0844842, -0.186061, -0.224231, 1.97147e-05, 0.046657, -3.08182e-05
-0.19918, 0.0829852, -0.185704, -0.228118, 7.28045e-05, 0.0478302, 6.36462e-06
-0.20321, 0.0804924, -0.183938, -0.230235, -0.000127908, 0.0475893, 2.8204e-06
-0.204188, 0.0778461, -0.186738, -0.233268, 5.0093e-05, 0.0481432, 1.24982e-06
-0.20934, 0.0780949, -0.186385, -0.234505, -4.18701e-05, 0.0461531, 1.39054e-05
-0.20924, 0.0771508, -0.185921, -0.237496, 0.000152307, 0.0464924, -1.38593e-05
-0.2128, 0.0754644, -0.185422, -0.237413, 3.42483e-06, 0.04394, 2.05495e-05
-0.21461, 0.0709599, -0.186001, -0.239926, 1.51767e-06, 0.0443972, -2.42545e-05
-0.217809, 0.0676824, -0.18782, -0.241293, 6.72537e-07, 0.044126, -1.07481e-05
-0.21972, 0.0663302, -0.188599, -0.245042, -2.10645e-05, 0.0458277, 2.19282e-05
-0.223797, 0.0673526, -0.189438, -0.248425, 3.33712e-05, 0.0462148, -1.03041e-05
-0.226037, 0.0681794, -0.188889, -0.25252, -6.5551e-06, 0.045145, 2.10358e-06
-0.228678, 0.0659164, -0.187785, -0.254108, -2.90481e-06, 0.0446309, -5.73755e-06
-0.229008, 0.0622642, -0.187689, -0.255506, 4.14184e-05, 0.0443697, -9.21225e-06
-0.231617, 0.0587104, -0.186579, -0.256899, -6.70767e-05, 0.0442673, 2.26088e-05
-0.232038, 0.0575627, -0.188263, -0.256569, 5.57066e-05, 0.0418462, -1.00025e-05
-0.236223, 0.0584556, -0.188548, -0.261135, -3.93826e-05, 0.0416675, 2.23723e-06
-0.238244, 0.0600191, -0.188528, -0.26572, 6.79789e-05, 0.0434369, -1.2348e-05
-0.241122, 0.059444, -0.187565, -0.266511, -3.39442e-05, 0.0453889, 7.86757e-06
-0.240588, 0.0565264, -0.186397, -0.26502, 2.76637e-05, 0.0446989, 3.48641e-06
-0.242608, 0.0526842, -0.188169, -0.264058, 1.22588e-05, 0.042558, -2.51461e-05
-0.245518, 0.0510884, -0.187252, -0.266696, -4.79643e-05, 0.0422098, 2.88995e-05
-0.247135, 0.0507816, -0.188434, -0.268385, 3.21419e-05, 0.0420889, -1.38846e-05
-0.25052, 0.051006, -0.187536, -0.26904, -3.91534e-05, 0.0423156, 7.18666e-06
-0.25144, 0.050031, -0.188934, -0.271252, 4.01222e-06, 0.0411748, 3.18468e-06
-0.254557, 0.0484778, -0.189099, -0.274108, -4.09277e-05, 0.0402889, -1.19282e-05
-0.25708, 0.046595, -0.189807, -0.276434, -3.94991e-05, 0.0403167, 8.05362e-06
-0.259112, 0.0447062, -0.190087, -0.27565, 4.65647e-05, 0.0408963, -9.77059e-06
-0.26108, 0.0441028, -0.18919, -0.275416, -4.34337e-05, 0.0417605, 9.00974e-06
-0.261719, 0.0427009, -0.189993, -0.274592, 0.000119561, 0.0407887, 3.99255e-06
-0.265125, 0.0412321, -0.190209, -0.277203, 3.16388e-05, 0.0413457, 1.76925e-06
-0.267208, 0.0408415, -0.191406, -0.281456, 1.40203e-05, 0.0410854, 7.8402e-07
-0.270147, 0.0395873, -0.192824, -0.28581, -1.51496e-05, 0.0416173, -1.2992e-05
-0.27253, 0.0385043, -0.192078, -0.286305, -3.87475e-05, 0.0403649, 7.5822e-06
-0.272185, 0.0371968, -0.190913, -0.284088, 3.62262e-05, 0.0376676, -3.30977e-06
-0.273567, 0.036504, -0.188975, -0.284648, -1.59809e-05, 0.0365525, 5.20304e-06
-0.277062, 0.0363839, -0.192067, -0.285776, 6.7658e-05, 0.0368124, -1.10338e-05
-0.278538, 0.0354831, -0.19273, -0.28623, 5.13249e-05, 0.038249, 1.51318e-05
-0.279432, 0.0343164, -0.192263, -0.287252, -4.13048e-05, 0.0389523, 1.33752e-05
-0.280742, 0.0329919, -0.189787, -0.289199, -7.63214e-06, 0.0385432, -1.40943e-05
-0.283165, 0.0319779, -0.191353, -0.292138, 2.8652e-05, 0.0387557, 4.24028e-07
-0.286915, 0.0314084, -0.193274, -0.293994, -1.93373e-05, 0.0388832, -6.48182e-06
-0.288423, 0.0313162, -0.192458, -0.294456, -4.06032e-05, 0.0371579, 3.79739e-06
-0.288851, 0.0302076, -0.192743, -0.292899, 1.40413e-05, 0.034805, 1.50344e-05
-0.291309, 0.0281814, -0.191748, -0.294031, -4.44933e-06, 0.034403, -2.00288e-05
-0.293106, 0.0274103, -0.192909, -0.297629, -1.26627e-05, 0.036881, 1.78156e-05
-0.295918, 0.0266816, -0.193497, -0.298923, -1.62829e-05, 0.0368245, -1.87963e-05
-0.298986, 0.0259449, -0.194411, -0.296407, 1.4147e-05, 0.0350243, 5.0101e-06
-0.300098, 0.0249511, -0.193889, -0.294151, 4.89747e-05, 0.0339463, -1.11193e-05
-0.301439, 0.0239501, -0.193484, -0.29558, 4.30457e-05, 0.0366519, 1.5094e-05
-0.304969, 0.0229593, -0.195113, -0.296834, -4.49737e-05, 0.0379309, 1.33584e-05
-0.307929, 0.021072, -0.197003, -0.296776, 1.41361e-06, 0.0365423, -1.41017e-05
-0.310208, 0.02111, -0.198708, -0.297477, 4.33321e-05, 0.0335846, 1.37723e-05
-0.311772, 0.0211401, -0.197501, -0.300878, 9.39613e-05, 0.0338422, -2.0588e-05
-0.314874, 0.0207264, -0.196626, -0.30081, -1.08736e-06, 0.0344102, 4.21613e-06
-0.317069, 0.0196421, -0.196065, -0.300006, -5.38591e-05, 0.0321926, 1.86833e-06
-0.318242, 0.0186945, -0.198299, -0.29728, 4.02013e-05, 0.0279332, -5.8418e-06
-0.319576, 0.0179409, -0.199062, -0.299797, -1.42194e-05, 0.0287085, 4.08101e-06
-0.320942, 0.0188482, -0.197578, -0.304055, -1.69922e-05, 0.0316347, -1.1531e-05
-0.323308, 0.0185429, -0.196901, -0.305328, -1.82014e-05, 0.033512, 8.22963e-06
-0.324751, 0.0176268, -0.197455, -0.303289, -8.06573e-06, 0.0310538, 1.69985e-05
-0.325644, 0.0165735, -0.198294, -0.301345, -1.42458e-05, 0.0289969, -1.91584e-05
-0.328082, 0.0162736, -0.198219, -0.302639, -3.8347e-05, 0.0302743, 4.84965e-06
-0.330523, 0.0156802, -0.199594, -0.302865, 5.77468e-05, 0.0316812, -1.11904e-05
-0.332239, 0.0145363, -0.199929, -0.302305, 3.62613e-05, 0.0313637, 8.38057e-06
-0.33352, 0.0138226, -0.200625, -0.302583, -3.73085e-05, 0.0284401, 3.71374e-06
-0.335763, 0.0133394, -0.20072, -0.305216, -1.65328e-05, 0.0275317, -1.16938e-05
-0.338552, 0.0128784, -0.200702, -0.306476, -6.0723e-05, 0.0284571, 2.15091e-05
-0.339968, 0.0128142, -0.200774, -0.306508, 6.91937e-05, 0.02832, -1.04898e-05
-0.341076, 0.0115379, -0.20104, -0.302851, 7.3368e-05, 0.0249825, -1.13182e-05
-0.343536, 0.0106119, -0.202492, -0.302479, 4.7798e-07, 0.0229496, 8.32395e-06
-0.347536, 0.0109223, -0.205285, -0.305277, 1.09028e-05, 0.0232567, -2.30024e-05
-0.349161, 0.0105393, -0.206008, -0.306143, -2.72027e-05, 0.0253281, 1.64978e-05
-0.349361, 0.00972225, -0.203446, -0.303664, -1.38296e-06, 0.0252183, 7.3108e-06
-0.351038, 0.00847926, -0.202964, -0.30081, -1.12844e-05, 0.0232477, 9.92156e-06
-0.35449, 0.00836892, -0.204113, -0.301381, -6.90688e-05, 0.0229083, -2.28526e-06
-0.357315, 0.00863368, -0.207925, -0.302027, -1.99354e-05, 0.0232317, -7.68241e-06
-0.358467, 0.00781001, -0.207759, -0.300872, 1.83745e-06, 0.0233083, 1.6617e-05
-0.358717, 0.00702459, -0.206264, -0.300994, 0.000118279, 0.0220142, -5.988e-06
-0.359348, 0.00667655, -0.203846, -0.302684, 5.24139e-05, 0.0216209, -2.65351e-06
-0.361116, 0.0067025, -0.205651, -0.302645, -3.01701e-05, 0.0212598, 5.50601e-06
-0.363247, 0.00685414, -0.206444, -0.300819, -2.40411e-05, 0.0208328, -1.75814e-05
-0.366214, 0.00596702, -0.208798, -0.296533, 8.54489e-05, 0.0187083, 5.54847e-06
-0.367142, 0.00540707, -0.208312, -0.297423, 0.000144639, 0.0190348, 9.14061e-06
-0.36786, 0.00626007, -0.20719, -0.301301, -2.13162e-05, 0.0207544, -2.63133e-06
-0.369693, 0.00603077, -0.207567, -0.301872, -0.000116239, 0.0203019, 1.21856e-05
-0.372761, 0.00522844, -0.209308, -0.299095, -1.94759e-05, 0.0170982, -3.46428e-05
-0.375502, 0.0043657, -0.210594, -0.296023, 2.34036e-05, 0.0153916, 1.13395e-05
-0.377577, 0.00441049, -0.211117, -0.296409, -1.09721e-05, 0.0171446, 5.02497e-06
-0.379678, 0.00424349, -0.210942, -0.29598, -5.82588e-05, 0.0179214, -2.44643e-05
-0.38105, 0.00360222, -0.212206, -0.294629, 4.89231e-05, 0.0149289, 1.585e-05
-0.383459, 0.00353162, -0.213907, -0.294284, 2.16797e-05, 0.0128286, -6.31572e-06
-0.385728, 0.00358041, -0.213306, -0.295452, -7.58043e-05, 0.0140001, -2.79873e-06
-0.387194, 0.00380891, -0.212139, -0.294822, -3.35917e-05, 0.0149997, 1.20992e-05
-0.387837, 0.00444406, -0.211441, -0.293762, -4.21418e-06, 0.0157096, -2.13294e-05
-0.389917, 0.00437848, -0.214529, -0.289682, 8.8041e-06, 0.0134683, 1.72392e-05
-0.392207, 0.00405579, -0.215757, -0.288167, 2.5264e-05, 0.0138097, -5.70012e-06
-0.394056, 0.0048204, -0.214687, -0.289291, -1.01671e-05, 0.0160699, -2.52594e-06
-0.395269, 0.00487226, -0.213485, -0.28979, 1.68571e-05, 0.0167311, 1.22201e-05
-0.395973, 0.00476178, -0.213539, -0.287214, 3.95041e-05, 0.014021, -7.92426e-06
-0.396579, 0.00453263, -0.214645, -0.283243, 3.88683e-05, 0.0117123, 9.82791e-06
