ee_x, ee_y, ee_z,time_us
0.593438, 0.192208, 0.122644,1645479951138305
0.593449, 0.190348, 0.122288,1645479951143305
0.593458, 0.188504, 0.12194,1645479951148305
0.593463, 0.186669, 0.121596,1645479951153305
0.593457, 0.184816, 0.121247,1645479951158305
0.593452, 0.182936, 0.120898,1645479951163305
0.593443, 0.181059, 0.120552,1645479951168304
0.59343, 0.179197, 0.120211,1645479951173304
0.593418, 0.177342, 0.119876,1645479951178304
0.593401, 0.175478, 0.119542,1645479951183304
0.593384, 0.173594, 0.119209,1645479951188304
0.593367, 0.171701, 0.118878,1645479951193303
0.593342, 0.169827, 0.118551,1645479951198304
0.593306, 0.167959, 0.118224,1645479951203304
0.593269, 0.166066, 0.117895,1645479951208303
0.593237, 0.164148, 0.11757,1645479951213304
0.593199, 0.16222, 0.117245,1645479951218304
0.59316, 0.160301, 0.116927,1645479951223304
0.593121, 0.1584, 0.116615,1645479951228304
0.593077, 0.156491, 0.116303,1645479951233303
0.593033, 0.154559, 0.115993,1645479951238304
0.592987, 0.152619, 0.115685,1645479951243303
0.592935, 0.150698, 0.115381,1645479951248304
0.592887, 0.148793, 0.115087,1645479951253303
0.592836, 0.146867, 0.114791,1645479951258303
0.592787, 0.144915, 0.114499,1645479951263303
0.592732, 0.142959, 0.114207,1645479951268303
0.592678, 0.141023, 0.113923,1645479951273303
0.592615, 0.139093, 0.113639,1645479951278303
0.592553, 0.137149, 0.113359,1645479951283303
0.592489, 0.135175, 0.113077,1645479951288302
0.592434, 0.133189, 0.112805,1645479951293302
0.592361, 0.131226, 0.112528,1645479951298302
0.592289, 0.129281, 0.112262,1645479951303302
0.592228, 0.127309, 0.112002,1645479951308303
0.592164, 0.125312, 0.11174,1645479951313303
0.59209, 0.123322, 0.111481,1645479951318303
0.592006, 0.121355, 0.111222,1645479951323302
0.591928, 0.119402, 0.110972,1645479951328302
0.591851, 0.117419, 0.110724,1645479951333302
0.591786, 0.115412, 0.110485,1645479951338302
0.591706, 0.113423, 0.110244,1645479951343302
0.591622, 0.11146, 0.110009,1645479951348301
0.591537, 0.109485, 0.109776,1645479951353301
0.591462, 0.107477, 0.109549,1645479951358301
0.59139, 0.105448, 0.109327,1645479951363301
0.591304, 0.103438, 0.109104,1645479951368301
0.591211, 0.101463, 0.108884,1645479951373301
0.591111, 0.0994772, 0.108665,1645479951378301
0.591027, 0.0974546, 0.108455,1645479951383301
0.590928, 0.0954291, 0.108241,1645479951388300
0.590832, 0.0934399, 0.108037,1645479951393300
0.590735, 0.091464, 0.107839,1645479951398301
0.590652, 0.0894599, 0.107648,1645479951403300
0.590568, 0.0874247, 0.10746,1645479951408300
0.590476, 0.085402, 0.107272,1645479951413299
0.590382, 0.0834156, 0.10709,1645479951418300
0.590285, 0.0814292, 0.106912,1645479951423300
0.590196, 0.0794058, 0.106739,1645479951428301
0.590105, 0.0773567, 0.106568,1645479951433301
0.590017, 0.0753288, 0.106404,1645479951438301
0.589922, 0.0733283, 0.106243,1645479951443301
0.589824, 0.0713237, 0.106084,1645479951448300
0.589736, 0.0692822, 0.105933,1645479951453301
0.589648, 0.0672359, 0.105786,1645479951458301
0.589553, 0.0652221, 0.105641,1645479951463300
0.58946, 0.0632297, 0.105502,1645479951468300
0.589366, 0.0612082, 0.105365,1645479951473300
0.589268, 0.0591605, 0.10523,1645479951478300
0.589177, 0.0571243, 0.105103,1645479951483300
0.589082, 0.0551115, 0.104979,1645479951488301
0.588981, 0.0530989, 0.104857,1645479951493300
0.58889, 0.0510598, 0.104743,1645479951498300
0.588806, 0.0490044, 0.104636,1645479951503300
0.588708, 0.0469615, 0.104527,1645479951508300
0.588612, 0.0449434, 0.104423,1645479951513300
0.588525, 0.0429219, 0.104327,1645479951518300
0.588436, 0.0408775, 0.104235,1645479951523300
0.588343, 0.0388258, 0.104145,1645479951528300
0.588255, 0.0367935, 0.104062,1645479951533300
0.588166, 0.0347763, 0.103982,1645479951538301
0.588069, 0.0327462, 0.103902,1645479951543300
0.587979, 0.0307005, 0.10383,1645479951548301
0.587897, 0.0286583, 0.103767,1645479951553300
0.587812, 0.0266276, 0.103705,1645479951558300
0.587718, 0.0246051, 0.103643,1645479951563300
0.587626, 0.0225727, 0.103587,1645479951568300
0.587544, 0.0205171, 0.10354,1645479951573301
0.587465, 0.0184543, 0.103498,1645479951578301
0.58738, 0.0164163, 0.103457,1645479951583301
0.587289, 0.0143997, 0.103416,1645479951588300
0.587207, 0.012365, 0.103385,1645479951593300
0.587129, 0.0103097, 0.10336,1645479951598300
0.587049, 0.00825896, 0.103338,1645479951603301
0.586966, 0.00623942, 0.103318,1645479951608301
0.586885, 0.00422275, 0.103302,1645479951613301
0.586806, 0.00217501, 0.103293,1645479951618301
0.586728, 0.000113741, 0.103289,1645479951623301
0.586652, -0.00192429, 0.103288,1645479951628301
0.586576, -0.00393546, 0.103291,1645479951633301
0.586497, -0.00595437, 0.103296,1645479951638301
0.58642, -0.00801433, 0.103309,1645479951643301
0.586348, -0.0100848, 0.103328,1645479951648301
0.586277, -0.0121173, 0.10335,1645479951653300
0.586203, -0.0141254, 0.103372,1645479951658301
0.586132, -0.0161615, 0.103402,1645479951663300
0.586062, -0.0182247, 0.103437,1645479951668301
0.585991, -0.0202661, 0.103476,1645479951673300
0.585923, -0.0222726, 0.103517,1645479951678300
0.585857, -0.0242778, 0.103563,1645479951683300
0.585791, -0.0263258, 0.103616,1645479951688300
0.58572, -0.0283814, 0.10367,1645479951693300
0.585644, -0.0304105, 0.103726,1645479951698301
0.585562, -0.0324173, 0.103781,1645479951703301
0.585472, -0.0344398, 0.103836,1645479951708301
0.585375, -0.0364838, 0.103896,1645479951713300
0.585272, -0.0385338, 0.103957,1645479951718301
0.585163, -0.0405626, 0.104017,1645479951723301
0.585046, -0.0425763, 0.104075,1645479951728301
0.584922, -0.0445957, 0.104133,1645479951733301
0.58479, -0.0466348, 0.104194,1645479951738301
0.584651, -0.0486718, 0.104256,1645479951743301
0.584508, -0.0506881, 0.104317,1645479951748301
0.584359, -0.0526885, 0.104377,1645479951753301
0.584205, -0.0546982, 0.104441,1645479951758302
0.584044, -0.0567258, 0.104509,1645479951763301
0.583876, -0.0587551, 0.104576,1645479951768301
0.583704, -0.0607591, 0.104643,1645479951773301
0.583525, -0.0627496, 0.104709,1645479951778301
0.583339, -0.0647583, 0.104777,1645479951783301
0.583146, -0.0667867, 0.104848,1645479951788301
0.582946, -0.0688188, 0.10492,1645479951793300
0.582742, -0.0708133, 0.104991,1645479951798300
0.582535, -0.0727884, 0.10506,1645479951803300
0.582319, -0.0747932, 0.105134,1645479951808300
0.582096, -0.076813, 0.105209,1645479951813300
0.58187, -0.078811, 0.105284,1645479951818301
0.581641, -0.0807817, 0.105359,1645479951823300
0.581407, -0.0827491, 0.105435,1645479951828300
0.581166, -0.0847437, 0.105516,1645479951833299
0.580922, -0.0867415, 0.105601,1645479951838300
0.580699, -0.0887177, 0.105696,1645479951843300
0.580484, -0.0906754, 0.105794,1645479951848300
0.580273, -0.0926476, 0.105898,1645479951853300
0.580073, -0.0946298, 0.106013,1645479951858300
0.579889, -0.0966154, 0.106138,1645479951863300
0.579719, -0.0985959, 0.106274,1645479951868300
0.579553, -0.100566, 0.106413,1645479951873300
0.579395, -0.102526, 0.106559,1645479951878300
0.57925, -0.104488, 0.106716,1645479951883300
0.579114, -0.10646, 0.106881,1645479951888300
0.578986, -0.108436, 0.107054,1645479951893299
0.578872, -0.110389, 0.107234,1645479951898300
0.578771, -0.112332, 0.107422,1645479951903300
0.578668, -0.11428, 0.107615,1645479951908300
0.578568, -0.116241, 0.107814,1645479951913300
0.578479, -0.118199, 0.108021,1645479951918301
0.578398, -0.120132, 0.108232,1645479951923300
0.578314, -0.122055, 0.108444,1645479951928300
0.57824, -0.123994, 0.108666,1645479951933300
0.578171, -0.125943, 0.108896,1645479951938300
0.578097, -0.127883, 0.109126,1645479951943300
0.578031, -0.129824, 0.109364,1645479951948300
0.577978, -0.131758, 0.10961,1645479951953300
0.577925, -0.133687, 0.109859,1645479951958300
0.577886, -0.135609, 0.110118,1645479951963300
0.577836, -0.137536, 0.110374,1645479951968301
0.577791, -0.13946, 0.110638,1645479951973300
0.577751, -0.141383, 0.110906,1645479951978300
0.577711, -0.143286, 0.111174,1645479951983300
0.577675, -0.145185, 0.111449,1645479951988300
0.577629, -0.147088, 0.111722,1645479951993300
0.57759, -0.148995, 0.112003,1645479951998300
0.577557, -0.150894, 0.11229,1645479952003300
0.577528, -0.152775, 0.112578,1645479952008300
0.577503, -0.154652, 0.112872,1645479952013299
0.577473, -0.156542, 0.113169,1645479952018300
0.577449, -0.158434, 0.113473,1645479952023300
0.577428, -0.160318, 0.113781,1645479952028300
0.577408, -0.162202, 0.114093,1645479952033300
0.577378, -0.164085, 0.114404,1645479952038300
0.577351, -0.165959, 0.114717,1645479952043300
0.577322, -0.16782, 0.11503,1645479952048300
0.577298, -0.169681, 0.115351,1645479952053301
0.577274, -0.171554, 0.115677,1645479952058301
0.577257, -0.173424, 0.11601,1645479952063301
0.577227, -0.17527, 0.116333,1645479952068300
0.577205, -0.177104, 0.116664,1645479952073300
0.577176, -0.178944, 0.116995,1645479952078300
0.577153, -0.180782, 0.117333,1645479952083300
0.577121, -0.182619, 0.11767,1645479952088300
0.577099, -0.18444, 0.118011,1645479952093300
0.577075, -0.186252, 0.118353,1645479952098300
0.577051, -0.188069, 0.1187,1645479952103300
0.577019, -0.189891, 0.119047,1645479952108300
0.576999, -0.191697, 0.119401,1645479952113300
0.576981, -0.193494, 0.119756,1645479952118300
0.576952, -0.195295, 0.120111,1645479952123300
0.57692, -0.197104, 0.120475,1645479952128299
0.576903, -0.198919, 0.120881,1645479952133299
0.576925, -0.200715, 0.121354,1645479952138299
0.576998, -0.202499, 0.121966,1645479952143299
0.577069, -0.204275, 0.122671,1645479952148300
0.577112, -0.206015, 0.123402,1645479952153300
0.577143, -0.207687, 0.124107,1645479952158300
0.577204, -0.209325, 0.124842,1645479952163300
0.577314, -0.210972, 0.125677,1645479952168300
0.577485, -0.212608, 0.126636,1645479952173300
0.577727, -0.214224, 0.12769,1645479952178300
0.577992, -0.215782, 0.128734,1645479952183300
0.57825, -0.21729, 0.12973,1645479952188300
0.578511, -0.218774, 0.130708,1645479952193299
0.578816, -0.220244, 0.131768,1645479952198300
0.579168, -0.221694, 0.132907,1645479952203300
0.579541, -0.223124, 0.134107,1645479952208300
0.579899, -0.224528, 0.135284,1645479952213300
0.580244, -0.225899, 0.136412,1645479952218300
0.58059, -0.22723, 0.137538,1645479952223300
0.580966, -0.228524, 0.138696,1645479952228299
0.581349, -0.229801, 0.139906,1645479952233300
0.581737, -0.231078, 0.14114,1645479952238300
0.582111, -0.232341, 0.142343,1645479952243300
0.582475, -0.233578, 0.143518,1645479952248300
0.582853, -0.234772, 0.144657,1645479952253300
0.583228, -0.235943, 0.1458,1645479952258300
0.5836, -0.237102, 0.146934,1645479952263300
0.583971, -0.238232, 0.148066,1645479952268301
0.584364, -0.239336, 0.149192,1645479952273300
0.584744, -0.24042, 0.150284,1645479952278300
0.585101, -0.241472, 0.151333,1645479952283301
0.585447, -0.242481, 0.152344,1645479952288300
0.585795, -0.243463, 0.15336,1645479952293301
0.586157, -0.244427, 0.154393,1645479952298301
0.586524, -0.24538, 0.155441,1645479952303300
0.586885, -0.246304, 0.156477,1645479952308300
0.587234, -0.247189, 0.157484,1645479952313300
0.587583, -0.248065, 0.158493,1645479952318300
0.58792, -0.248923, 0.159494,1645479952323300
0.588255, -0.249778, 0.16051,1645479952328300
0.588588, -0.250612, 0.161516,1645479952333300
0.588922, -0.251438, 0.162522,1645479952338300
0.589234, -0.252244, 0.163484,1645479952343300
0.589536, -0.253034, 0.164426,1645479952348300
0.589829, -0.253811, 0.165351,1645479952353300
0.590127, -0.254574, 0.166288,1645479952358301
0.590421, -0.255321, 0.167216,1645479952363300
0.590709, -0.256045, 0.168133,1645479952368300
0.590986, -0.256752, 0.169015,1645479952373299
0.591246, -0.257443, 0.169873,1645479952378300
0.591507, -0.258114, 0.170713,1645479952383300
0.591756, -0.258767, 0.171546,1645479952388300
0.592009, -0.259381, 0.172367,1645479952393300
0.592254, -0.260004, 0.173186,1645479952398300
0.592489, -0.2606, 0.173984,1645479952403300
0.592714, -0.261173, 0.174755,1645479952408299
0.592944, -0.26172, 0.175524,1645479952413300
0.593153, -0.26225, 0.176265,1645479952418300
0.59335, -0.262803, 0.177025,1645479952423300
0.59355, -0.263329, 0.177763,1645479952428299
0.593734, -0.263838, 0.178482,1645479952433299
0.593914, -0.264329, 0.17918,1645479952438299
0.594079, -0.264808, 0.179857,1645479952443300
0.594222, -0.2653, 0.180514,1645479952448300
0.594355, -0.265756, 0.181141,1645479952453300
0.594484, -0.266209, 0.181773,1645479952458300
0.594618, -0.266661, 0.182416,1645479952463300
0.594728, -0.26709, 0.183029,1645479952468300
0.594823, -0.267522, 0.183617,1645479952473300
0.594921, -0.267919, 0.184186,1645479952478301
0.595005, -0.268316, 0.184745,1645479952483301
0.595078, -0.268725, 0.185312,1645479952488301
0.595136, -0.269103, 0.18585,1645479952493300
0.595183, -0.269487, 0.18638,1645479952498300
0.595226, -0.269865, 0.186908,1645479952503300
0.595245, -0.27022, 0.1874,1645479952508301
0.595252, -0.270592, 0.187893,1645479952513300
0.595249, -0.270944, 0.188374,1645479952518301
0.595232, -0.271282, 0.188838,1645479952523301
0.59521, -0.271635, 0.18932,1645479952528300
0.595179, -0.271968, 0.189783,1645479952533301
0.595141, -0.272297, 0.190223,1645479952538301
0.595102, -0.272634, 0.190672,1645479952543300
0.595055, -0.272944, 0.191089,1645479952548300
0.594993, -0.273256, 0.191499,1645479952553300
0.594937, -0.273576, 0.191926,1645479952558300
0.594859, -0.273855, 0.192305,1645479952563300
0.594764, -0.274135, 0.192662,1645479952568301
0.59467, -0.274415, 0.193024,1645479952573300
0.594553, -0.27465, 0.19333,1645479952578300
0.59443, -0.274903, 0.193631,1645479952583301
0.594302, -0.275162, 0.193934,1645479952588300
0.594148, -0.275362, 0.19415,1645479952593301
0.593999, -0.275568, 0.194366,1645479952598301
0.593842, -0.275783, 0.194572,1645479952603301
0.593648, -0.275933, 0.194661,1645479952608301
0.593466, -0.276107, 0.194764,1645479952613300
0.593275, -0.276296, 0.194856,1645479952618301
0.593082, -0.276438, 0.194928,1645479952623301
0.592882, -0.276568, 0.194965,1645479952628301
0.592654, -0.276726, 0.194981,1645479952633301
0.592428, -0.276873, 0.194973,1645479952638301
0.592212, -0.276977, 0.194947,1645479952643301
0.591986, -0.277086, 0.194908,1645479952648301
0.591751, -0.277212, 0.194867,1645479952653301
0.591527, -0.277327, 0.194825,1645479952658302
0.591317, -0.277424, 0.19477,1645479952663301
0.591105, -0.277518, 0.194697,1645479952668301
0.590895, -0.277595, 0.194605,1645479952673301
0.590689, -0.277662, 0.194517,1645479952678301
0.590488, -0.277742, 0.194439,1645479952683301
0.590294, -0.277824, 0.194371,1645479952688302
0.590114, -0.277884, 0.194299,1645479952693302
0.589944, -0.277933, 0.194232,1645479952698301
0.589772, -0.278007, 0.194178,1645479952703302
0.589606, -0.278085, 0.194142,1645479952708302
0.589465, -0.278127, 0.194119,1645479952713302
0.589342, -0.278153, 0.194111,1645479952718302
0.589213, -0.278221, 0.194125,1645479952723302
0.589084, -0.278308, 0.194154,1645479952728302
0.588984, -0.278359, 0.194202,1645479952733301
0.588912, -0.278381, 0.194271,1645479952738301
0.588835, -0.278437, 0.194361,1645479952743301
0.588754, -0.278524, 0.194471,1645479952748302
0.588703, -0.278574, 0.194599,1645479952753301
0.588686, -0.278583, 0.194744,1645479952758301
0.588671, -0.278617, 0.194905,1645479952763301
0.588643, -0.278691, 0.195077,1645479952768300
0.588632, -0.278744, 0.195259,1645479952773301
0.588661, -0.278751, 0.195468,1645479952778301
0.588708, -0.27876, 0.195711,1645479952783301
0.588747, -0.278799, 0.195972,1645479952788301
0.58878, -0.278847, 0.196235,1645479952793301
0.588835, -0.278873, 0.196513,1645479952798301
0.588919, -0.278885, 0.196828,1645479952803301
0.589007, -0.278899, 0.19717,1645479952808301
0.589091, -0.278927, 0.197525,1645479952813300
0.589176, -0.278963, 0.197889,1645479952818300
0.589265, -0.279002, 0.198276,1645479952823301
0.589361, -0.279026, 0.198669,1645479952828300
0.589465, -0.279039, 0.199072,1645479952833301
0.589571, -0.279063, 0.199497,1645479952838301
0.589671, -0.279098, 0.199933,1645479952843301
0.589779, -0.279127, 0.200383,1645479952848300
0.589899, -0.27915, 0.200857,1645479952853300
0.59002, -0.279174, 0.201341,1645479952858300
0.590136, -0.279205, 0.201831,1645479952863301
0.590255, -0.279236, 0.202332,1645479952868301
0.590379, -0.279254, 0.202839,1645479952873300
0.59051, -0.279271, 0.203361,1645479952878301
0.590636, -0.279304, 0.2039,1645479952883301
0.590758, -0.279352, 0.204449,1645479952888301
0.590885, -0.279393, 0.205009,1645479952893301
0.591019, -0.27942, 0.205578,1645479952898302
0.591157, -0.279446, 0.206158,1645479952903301
0.591295, -0.279477, 0.20675,1645479952908301
0.59143, -0.279519, 0.207353,1645479952913301
0.591566, -0.27957, 0.207972,1645479952918301
0.591698, -0.279619, 0.208589,1645479952923301
0.591838, -0.279661, 0.209217,1645479952928302
0.591977, -0.279697, 0.209842,1645479952933301
0.59212, -0.279739, 0.210489,1645479952938301
0.592261, -0.279775, 0.211125,1645479952943301
0.592404, -0.279815, 0.211779,1645479952948301
0.592544, -0.279861, 0.212429,1645479952953301
0.592683, -0.279916, 0.213101,1645479952958301
0.592825, -0.27997, 0.213778,1645479952963301
0.592974, -0.280003, 0.214462,1645479952968301
0.593133, -0.28002, 0.215147,1645479952973300
0.593288, -0.280044, 0.215835,1645479952978301
0.593431, -0.280097, 0.216533,1645479952983301
0.59357, -0.28016, 0.217238,1645479952988301
0.593718, -0.280204, 0.217946,1645479952993301
0.593873, -0.280231, 0.218659,1645479952998301
0.594024, -0.280267, 0.219375,1645479953003301
0.59417, -0.280319, 0.220102,1645479953008301
0.594319, -0.280364, 0.220833,1645479953013301
0.594473, -0.280399, 0.221569,1645479953018302
0.594618, -0.280448, 0.2223,1645479953023301
0.594754, -0.280521, 0.22304,1645479953028301
0.594886, -0.280586, 0.223765,1645479953033301
0.595035, -0.280627, 0.224502,1645479953038301
0.59519, -0.280647, 0.225234,1645479953043301
0.595339, -0.280688, 0.225984,1645479953048301
0.595474, -0.280758, 0.226738,1645479953053301
0.595603, -0.280841, 0.227495,1645479953058301
0.595739, -0.280905, 0.228247,1645479953063301
0.595883, -0.280947, 0.228996,1645479953068301
0.596026, -0.280993, 0.229753,1645479953073301
0.596164, -0.281054, 0.230518,1645479953078302
0.596302, -0.281113, 0.231291,1645479953083301
0.596437, -0.281173, 0.232059,1645479953088301
0.596564, -0.28125, 0.232825,1645479953093301
0.596682, -0.281338, 0.233586,1645479953098301
0.596807, -0.281419, 0.234356,1645479953103301
0.596939, -0.281476, 0.235125,1645479953108301
0.597073, -0.281529, 0.235892,1645479953113301
0.597195, -0.281598, 0.23666,1645479953118302
0.597313, -0.281686, 0.237431,1645479953123302
0.597426, -0.281782, 0.238211,1645479953128301
0.597542, -0.281868, 0.238989,1645479953133302
0.597663, -0.281938, 0.239762,1645479953138302
0.597785, -0.282007, 0.240536,1645479953143302
0.597905, -0.282076, 0.24131,1645479953148301
0.598024, -0.282147, 0.242087,1645479953153301
0.598139, -0.282227, 0.242862,1645479953158301
0.598245, -0.282318, 0.243642,1645479953163302
0.598353, -0.282407, 0.24442,1645479953168302
0.598466, -0.282485, 0.245199,1645479953173302
0.598583, -0.282549, 0.245978,1645479953178302
0.598703, -0.28261, 0.246759,1645479953183302
0.598811, -0.282682, 0.247535,1645479953188302
0.598913, -0.282773, 0.248314,1645479953193302
0.599003, -0.282873, 0.249075,1645479953198303
0.599101, -0.282964, 0.249845,1645479953203302
0.599208, -0.283037, 0.250616,1645479953208302
0.599314, -0.283103, 0.251392,1645479953213302
0.599421, -0.283174, 0.252173,1645479953218302
0.599519, -0.283257, 0.252948,1645479953223302
0.599611, -0.283353, 0.253725,1645479953228303
0.599701, -0.283448, 0.254497,1645479953233303
0.599798, -0.283529, 0.255271,1645479953238303
0.599897, -0.2836, 0.256043,1645479953243303
0.599996, -0.283671, 0.256816,1645479953248303
0.600091, -0.28375, 0.257592,1645479953253303
0.600176, -0.283844, 0.258361,1645479953258304
0.600255, -0.283947, 0.259137,1645479953263303
0.600338, -0.284039, 0.259899,1645479953268303
0.600425, -0.28412, 0.260668,1645479953273302
0.600511, -0.284196, 0.261422,1645479953278302
0.600597, -0.284271, 0.262188,1645479953283303
0.600679, -0.284358, 0.262952,1645479953288304
0.600757, -0.284453, 0.263727,1645479953293303
0.600832, -0.284549, 0.264497,1645479953298303
0.600907, -0.284643, 0.265258,1645479953303303
0.600983, -0.284729, 0.266017,1645479953308303
0.601063, -0.284802, 0.26677,1645479953313303
0.601141, -0.284877, 0.267531,1645479953318303
0.601214, -0.284967, 0.268294,1645479953323303
0.601281, -0.285066, 0.269058,1645479953328302
0.601347, -0.285163, 0.269818,1645479953333302
0.60142, -0.285245, 0.270574,1645479953338302
0.601493, -0.285312, 0.271323,1645479953343302
0.601568, -0.285384, 0.272082,1645479953348302
0.601631, -0.285466, 0.272833,1645479953353302
0.601689, -0.285563, 0.273589,1645479953358302
0.601745, -0.285658, 0.274329,1645479953363302
0.601803, -0.285745, 0.275068,1645479953368301
0.601867, -0.285821, 0.275812,1645479953373301
0.601929, -0.285896, 0.276557,1645479953378301
0.601989, -0.285972, 0.277311,1645479953383301
0.602045, -0.286061, 0.27806,1645479953388301
0.602098, -0.286151, 0.278805,1645479953393301
0.602152, -0.286236, 0.279543,1645479953398301
0.602211, -0.286309, 0.280282,1645479953403301
0.602269, -0.286375, 0.28102,1645479953408302
0.602323, -0.286447, 0.281762,1645479953413301
0.602373, -0.286529, 0.282503,1645479953418301
0.60242, -0.286618, 0.283245,1645479953423301
0.602463, -0.286704, 0.283974,1645479953428300
0.602512, -0.286778, 0.284706,1645479953433301
0.602558, -0.286847, 0.285431,1645479953438301
0.602605, -0.286917, 0.286164,1645479953443300
0.602646, -0.286989, 0.286886,1645479953448300
0.602684, -0.287071, 0.287616,1645479953453300
0.602721, -0.287153, 0.288341,1645479953458300
0.602762, -0.287226, 0.289066,1645479953463300
0.602799, -0.287297, 0.28979,1645479953468302
0.60284, -0.287363, 0.290513,1645479953473301
0.60288, -0.287427, 0.291228,1645479953478301
0.602914, -0.287505, 0.291931,1645479953483301
0.602942, -0.287584, 0.292627,1645479953488301
0.602974, -0.287654, 0.293338,1645479953493301
0.603008, -0.287721, 0.294055,1645479953498301
0.603041, -0.287787, 0.294773,1645479953503301
0.603078, -0.287842, 0.295487,1645479953508301
0.603113, -0.287895, 0.296191,1645479953513301
0.603138, -0.287958, 0.296891,1645479953518301
0.603163, -0.288035, 0.2976,1645479953523302
0.603189, -0.288109, 0.298307,1645479953528302
0.603217, -0.28817, 0.299012,1645479953533302
0.603246, -0.288216, 0.299709,1645479953538302
0.603279, -0.28826, 0.300403,1645479953543302
0.603303, -0.288315, 0.301099,1645479953548302
0.603324, -0.28838, 0.3018,1645479953553302
0.603343, -0.288441, 0.302497,1645479953558302
0.603367, -0.288495, 0.303191,1645479953563302
0.603393, -0.288538, 0.303879,1645479953568302
0.603422, -0.288572, 0.304568,1645479953573302
0.603451, -0.288609, 0.305256,1645479953578302
0.603475, -0.288655, 0.30595,1645479953583302
0.603492, -0.288709, 0.306638,1645479953588302
0.603508, -0.288766, 0.307328,1645479953593302
0.603531, -0.28881, 0.30801,1645479953598301
0.60356, -0.288841, 0.308695,1645479953603302
0.603586, -0.288869, 0.309372,1645479953608301
0.603611, -0.288901, 0.310058,1645479953613301
0.603628, -0.288947, 0.310736,1645479953618302
0.603639, -0.289006, 0.311421,1645479953623301
0.603649, -0.289063, 0.312082,1645479953628301
0.603665, -0.289102, 0.312748,1645479953633300
0.603685, -0.289129, 0.313401,1645479953638301
0.603706, -0.289152, 0.314072,1645479953643301
0.603728, -0.289177, 0.314736,1645479953648301
0.603742, -0.289212, 0.315407,1645479953653301
0.603751, -0.289259, 0.316063,1645479953658301
0.603757, -0.289305, 0.316712,1645479953663301
0.603771, -0.289338, 0.317359,1645479953668300
0.60379, -0.289356, 0.31801,1645479953673300
0.603802, -0.289397, 0.318659,1645479953678301
0.603507, -0.290113, 0.319209,1645479953683300
0.603244, -0.2908, 0.31977,1645479953688300
0.603161, -0.291186, 0.320359,1645479953693300
0.603082, -0.291649, 0.321024,1645479953698301
0.60285, -0.292435, 0.321651,1645479953703301
0.602535, -0.293308, 0.322216,1645479953708301
0.602301, -0.29405, 0.322746,1645479953713301
0.602128, -0.294726, 0.323323,1645479953718301
0.6019, -0.295556, 0.32391,1645479953723301
0.601595, -0.29653, 0.324482,1645479953728301
0.601292, -0.297485, 0.325032,1645479953733301
0.601059, -0.298289, 0.325571,1645479953738301
0.600881, -0.299008, 0.326125,1645479953743301
0.60069, -0.299798, 0.326707,1645479953748301
0.600461, -0.300675, 0.327306,1645479953753300
0.600214, -0.301554, 0.327866,1645479953758301
0.59997, -0.302408, 0.328414,1645479953763301
0.59972, -0.303298, 0.329,1645479953768301
0.59948, -0.304185, 0.329626,1645479953773301
0.599276, -0.304989, 0.330236,1645479953778301
0.59912, -0.305681, 0.330823,1645479953783301
0.598957, -0.306383, 0.331414,1645479953788301
0.598782, -0.307105, 0.33202,1645479953793301
0.598621, -0.307793, 0.332632,1645479953798301
0.598518, -0.308372, 0.333246,1645479953803301
0.598442, -0.30889, 0.33385,1645479953808301
0.598343, -0.309436, 0.334446,1645479953813301
0.598256, -0.309945, 0.335042,1645479953818301
0.598213, -0.310372, 0.335653,1645479953823301
0.598201, -0.31074, 0.336267,1645479953828301
0.598176, -0.311113, 0.336871,1645479953833301
0.598126, -0.311515, 0.337467,1645479953838301
0.598102, -0.311852, 0.33806,1645479953843301
0.598136, -0.312064, 0.338651,1645479953848300
0.598195, -0.312222, 0.339242,1645479953853301
0.598228, -0.312404, 0.33984,1645479953858301
0.598258, -0.312563, 0.340428,1645479953863301
0.598335, -0.312618, 0.34102,1645479953868301
0.598451, -0.312595, 0.341631,1645479953873300
0.598565, -0.312546, 0.342237,1645479953878300
0.598683, -0.312478, 0.342857,1645479953883300
0.598828, -0.312336, 0.343472,1645479953888301
0.599002, -0.312104, 0.344075,1645479953893300
0.599199, -0.311826, 0.344696,1645479953898300
0.599385, -0.311542, 0.345317,1645479953903300
0.599586, -0.311207, 0.345937,1645479953908300
0.599816, -0.310789, 0.346543,1645479953913300
0.600069, -0.310309, 0.347148,1645479953918300
0.600337, -0.309792, 0.347756,1645479953923300
0.600614, -0.309254, 0.348367,1645479953928299
0.600911, -0.308666, 0.348977,1645479953933299
0.601243, -0.307997, 0.349588,1645479953938299
0.601583, -0.307289, 0.350203,1645479953943299
0.601924, -0.306549, 0.350823,1645479953948299
0.602259, -0.305778, 0.35145,1645479953953299
0.602619, -0.30493, 0.352078,1645479953958299
0.602994, -0.304006, 0.352696,1645479953963299
0.603357, -0.303068, 0.353313,1645479953968299
0.603712, -0.302108, 0.353937,1645479953973299
0.604085, -0.301088, 0.354559,1645479953978300
0.604455, -0.300027, 0.355181,1645479953983300
0.604837, -0.298932, 0.355787,1645479953988299
0.605209, -0.297803, 0.356397,1645479953993299
0.605594, -0.296638, 0.357007,1645479953998299
0.605981, -0.295419, 0.357625,1645479954003299
0.606369, -0.294173, 0.358241,1645479954008299
0.606756, -0.292899, 0.358853,1645479954013299
0.607135, -0.291601, 0.359458,1645479954018299
0.60752, -0.290266, 0.360056,1645479954023298
